trace,l1_fraction,l2_multiplier,cell,target,seed,iteration,policy,l2_admissions,l2_rejections,l2_evictions,l2_decisions,l1_evictions,removal_rejections,removal_rejections_window,removal_promotions,resident_evictions,resident_evictions_window,evictions_with_orphans,evictions_with_orphans_window,share_evictions_with_orphans,share_evictions_with_orphans_window,orphaned_blocks,orphaned_blocks_window,orphaned_bytes,orphaned_bytes_window,orphaned_blocks_per_eviction
toolagent_trace,0.01,1.0,"l1=0.01,l2x1",binary,1,0,pi0,140944,124761,120761,245522,265705,124761,54246,18480,120761,45896,44439,16539,0.3679913217015427,0.36035820115042705,173836,64216,181736923136,67105587200,1.4395044757827444
toolagent_trace,0.01,1.0,"l1=0.01,l2x1",binary,1,1,pi1,108242,157463,89390,246853,265705,157463,69655,17135,89390,31702,34122,10932,0.38172055039713615,0.3448362879313608,225948,48961,235080200192,50976841728,2.5276652869448486
toolagent_trace,0.01,1.0,"l1=0.01,l2x1",binary,1,2,pi2,107078,158627,86983,245610,265705,158627,66465,18392,86983,33997,33578,12400,0.3860294540312475,0.36473806512339324,301600,86840,315696183296,90862188544,3.4673441936930205
toolagent_trace,0.01,1.0,"l1=0.01,l2x1",binary,1,3,pi3,105862,159843,87098,246941,265705,159843,70533,17049,87098,31018,32663,10206,0.3750143516498657,0.32903475401379845,240699,46812,250477758464,48727406592,2.763542216813245
toolagent_trace,0.01,1.0,"l1=0.01,l2x1",binary,2,0,pi0,140404,125301,120255,245556,265705,125301,54196,18447,120255,45971,44296,16499,0.36835058833312545,0.3589001761980379,176302,64745,184384974848,67680921600,1.4660679389630369
toolagent_trace,0.01,1.0,"l1=0.01,l2x1",binary,2,1,pi1,109925,155780,91036,246816,265705,155780,68897,17171,91036,32456,34873,11271,0.38306823674150886,0.34727015035740694,231778,51035,241117661184,53157273600,2.5460037787249
toolagent_trace,0.01,1.0,"l1=0.01,l2x1",binary,2,2,pi2,104965,160740,84863,245603,265705,160740,67439,18397,84863,33025,32607,11987,0.3842310547588466,0.3629674489023467,292343,81918,305985005568,85693401088,3.444881750586239
toolagent_trace,0.01,1.0,"l1=0.01,l2x1",binary,2,3,pi3,106657,159048,87935,246983,265705,159048,69699,17005,87935,31821,33481,10788,0.38074714277591404,0.33902140096162914,248075,53403,258194157568,55636180992,2.82111787115483
toolagent_trace,0.01,1.0,"l1=0.01,l2x1",binary,3,0,pi0,140494,125211,120362,245573,265705,125211,54298,18427,120362,45870,44486,16607,0.36960170153370664,0.3620449095269239,174146,63915,182084708352,66796144640,1.4468519964772935
toolagent_trace,0.01,1.0,"l1=0.01,l2x1",binary,3,1,pi1,105978,159727,87102,246829,265705,159727,70206,17157,87102,31195,33209,10779,0.3812656425799637,0.3455361436127585,214144,49584,222887184384,51649589248,2.4585428577989026
toolagent_trace,0.01,1.0,"l1=0.01,l2x1",binary,3,2,pi2,106607,159098,86522,245620,265705,159098,66774,18382,86522,33703,33563,12320,0.3879129007651233,0.3655460938195413,303907,87980,318120564736,92041232384,3.5124823744250016
toolagent_trace,0.01,1.0,"l1=0.01,l2x1",binary,3,3,pi3,104677,161028,85972,247000,265705,161028,70695,16992,85972,30852,32343,10266,0.37620388033313173,0.33274990276157135,231969,48336,241410234368,50330368000,2.6981924347461965
toolagent_trace,0.01,1.0,"l1=0.01,l2x1",binary,4,0,pi0,141093,124612,120954,245566,265705,124612,53904,18434,120954,46257,44557,16607,0.3683797146022455,0.35901593272369586,175718,64332,183718461440,67232505856,1.4527671676835823
toolagent_trace,0.01,1.0,"l1=0.01,l2x1",binary,4,1,pi1,106582,159123,87596,246719,265705,159123,69831,17270,87596,31472,33715,10963,0.3848920042011051,0.3483413828164718,213589,51374,222301118464,53528264704,2.4383419334216176
toolagent_trace,0.01,1.0,"l1=0.01,l2x1",binary,4,2,pi2,107062,158643,87082,245725,265705,158643,66815,18279,87082,33784,33720,12276,0.3872212397510392,0.3633672744494435,305776,82746,320028514304,86554431488,3.5113571116878344
toolagent_trace,0.01,1.0,"l1=0.01,l2x1",binary,4,3,pi3,106538,159167,87664,246831,265705,159167,69733,17161,87664,31759,33123,10712,0.377840390582223,0.3372902169463774,238346,50166,248131360768,52262852608,2.718858368315386
toolagent_trace,0.01,4.0,"l1=0.01,l2x4",next_use,0,0,pi0,262399,3306,208258,211564,265705,3306,2393,47262,208258,85619,87967,35989,0.42239433779254576,0.42033894345881173,417870,162923,436509204480,170272595968,2.0065015509608273
toolagent_trace,0.01,4.0,"l1=0.01,l2x4",next_use,0,1,pi1,250199,15506,195604,211110,265705,15506,7449,47763,195604,80179,86988,35179,0.44471483200752543,0.4387557839334489,462280,174805,484468989952,183160307712,2.3633463528353205
toolagent_trace,0.01,4.0,"l1=0.01,l2x4",next_use,0,2,pi2,261910,3795,207203,210998,265705,3795,2831,47792,207203,84804,85703,34653,0.4136185286892564,0.408624593179567,381495,145127,397494104064,151090196480,1.841165427141499
toolagent_trace,0.01,4.0,"l1=0.01,l2x4",next_use,0,3,pi3,251234,14471,196240,210711,265705,14471,6772,48155,196240,80670,86118,35071,0.4388401956787607,0.4347464980785918,403178,155679,422508769280,163094130688,2.054514879739095
toolagent_trace,0.01,4.0,"l1=0.01,l2x4",next_use,1,0,pi0,262398,3307,208197,211504,265705,3307,2366,47304,208197,85598,87656,35861,0.42102431831390463,0.41894670436225145,418833,164896,437456506880,172285310976,2.0117148662084468
toolagent_trace,0.01,4.0,"l1=0.01,l2x4",next_use,1,1,pi1,250798,14907,196351,211258,265705,14907,7002,47615,196351,80653,87232,35331,0.444265626352807,0.438061820391058,452962,170090,474651711488,178161567744,2.3068993791730117
toolagent_trace,0.01,4.0,"l1=0.01,l2x4",next_use,1,2,pi2,259456,6249,204808,211057,265705,6249,4288,47763,204808,83405,86875,35023,0.42417776649349637,0.41991487320904025,456497,173582,477062797312,181356668928,2.2289021913206515
toolagent_trace,0.01,4.0,"l1=0.01,l2x4",next_use,1,3,pi3,250540,15165,195904,211069,265705,15165,7254,47807,195904,80417,85456,34494,0.43621365566808235,0.42893915465635374,392338,148321,411148122112,155387748352,2.002705406729827
toolagent_trace,0.01,4.0,"l1=0.01,l2x4",next_use,2,0,pi0,262502,3203,208386,211589,265705,3203,2283,47228,208386,85674,87897,35887,0.421798969220581,0.4188785395802694,420747,164288,439440037888,171673712640,2.0190751777950533
toolagent_trace,0.01,4.0,"l1=0.01,l2x4",next_use,2,1,pi1,250943,14762,196402,211164,265705,14762,6911,47712,196402,80770,87209,35508,0.44403315648516817,0.4396186702983781,446297,171273,467696848896,179437178880,2.272364843535198
toolagent_trace,0.01,4.0,"l1=0.01,l2x4",next_use,2,2,pi2,254637,11068,199773,210841,265705,11068,7124,48013,199773,80456,83335,33004,0.4171484635060794,0.41021179278114744,367087,134334,384184078336,140537733120,1.8375205858649568
toolagent_trace,0.01,4.0,"l1=0.01,l2x4",next_use,2,3,pi3,250061,15644,195230,210874,265705,15644,7733,48000,195230,79753,84972,34133,0.43524048558110945,0.427983900292152,387077,145379,405602125824,152288925696,1.982671720534754
toolagent_trace,0.01,4.0,"l1=0.01,l2x4",next_use,3,0,pi0,262365,3340,208226,211566,265705,3340,2379,47254,208226,85644,87595,35777,0.4206727305908004,0.41774088085563493,419624,163602,438350376960,170963539968,2.01523344827255
toolagent_trace,0.01,4.0,"l1=0.01,l2x4",next_use,3,1,pi1,251639,14066,197018,211084,265705,14066,6514,47785,197018,81160,87417,35612,0.44370057558192655,0.43878758008871366,447567,172438,469017024512,180649955328,2.271706138525414
toolagent_trace,0.01,4.0,"l1=0.01,l2x4",next_use,3,2,pi2,260258,5447,205608,211055,265705,5447,3827,47764,205608,83827,85107,34196,0.4139284463639547,0.4079353907452253,379084,142970,395778816000,149228050432,1.8437220341620948
toolagent_trace,0.01,4.0,"l1=0.01,l2x4",next_use,3,3,pi3,250218,15487,195657,211144,265705,15487,7377,47726,195657,80297,86782,35116,0.4435415037540185,0.4373264256447937,459917,175230,481960372224,183570630656,2.35062890670919
toolagent_trace,0.01,4.0,"l1=0.01,l2x4",binary,0,0,pi0,251991,13714,197550,211264,265705,13714,6107,47618,197550,81618,87171,35795,0.44126044039483675,0.4385674728613786,426853,167968,447500048384,176102109184,2.1607339913945838
toolagent_trace,0.01,4.0,"l1=0.01,l2x4",binary,0,1,pi1,258493,7212,205376,212588,265705,7212,6101,46236,205376,82503,89685,34766,0.4366868572764101,0.4213907373065222,543358,168671,560700506112,173721219072,2.645674275475226
toolagent_trace,0.01,4.0,"l1=0.01,l2x4",binary,0,2,pi2,248069,17636,194126,211762,265705,17636,9064,47121,194126,78789,88359,35102,0.45516314146482184,0.4455190445366739,625690,208639,655122120704,218288605184,3.2231128236300135
toolagent_trace,0.01,4.0,"l1=0.01,l2x4",binary,0,3,pi3,261264,4441,207470,211911,265705,4441,3586,46914,207470,84561,91051,36349,0.43886345013736927,0.4298553706791547,614875,207447,636056236032,214222159872,2.963681496119921
toolagent_trace,0.01,4.0,"l1=0.01,l2x4",next_use,4,0,pi0,262394,3311,208186,211497,265705,3311,2390,47319,208186,85570,87838,35867,0.42192078237729724,0.41915390908028516,419818,165273,438535653376,172734349312,2.016552505932195
toolagent_trace,0.01,4.0,"l1=0.01,l2x4",next_use,4,1,pi1,249027,16678,194407,211085,265705,16678,8300,47787,194407,79348,85064,34234,0.4375562608342292,0.4314412461561728,392424,146495,411174381568,153432469504,2.018569290200456
toolagent_trace,0.01,4.0,"l1=0.01,l2x4",next_use,4,2,pi2,253576,12129,198742,210871,265705,12129,6878,47991,198742,80721,85144,34408,0.4284147286431655,0.4262583466508096,393649,149407,412432412672,156492783616,1.9807036258063218
toolagent_trace,0.01,4.0,"l1=0.01,l2x4",next_use,4,3,pi3,250002,15703,195087,210790,265705,15703,8267,48085,195087,79205,84214,33861,0.4316740736184369,0.42751088946404897,374757,141325,392655716352,148019191808,1.9209737194174907
toolagent_trace,0.01,4.0,"l1=0.01,l2x4",binary,1,0,pi0,252007,13698,197516,211214,265705,13698,6084,47672,197516,81659,87681,36072,0.44391846736466917,0.44173942859941956,428619,170707,449346926592,178969921536,2.170046983535511
toolagent_trace,0.01,4.0,"l1=0.01,l2x4",binary,1,1,pi1,258274,7431,205083,212514,265705,7431,6101,46302,205083,82434,90170,34974,0.4396756435199407,0.42426668607613366,544577,175604,561158821888,180662949888,2.6553980583471084
toolagent_trace,0.01,4.0,"l1=0.01,l2x4",binary,1,2,pi2,245376,20329,191415,211744,265705,20329,10805,47129,191415,77060,87014,34086,0.45458297416607896,0.44233065144043604,620444,201181,649551740928,210424555520,3.2413551707024006
toolagent_trace,0.01,4.0,"l1=0.01,l2x4",binary,1,3,pi3,262424,3281,208620,211901,265705,3281,2676,46917,208620,85501,91590,36766,0.4390278976128847,0.43000666658869485,589203,204749,608814243840,211187529728,2.8242881794650563
toolagent_trace,0.01,4.0,"l1=0.01,l2x4",binary,2,0,pi0,252163,13542,197647,211189,265705,13542,6017,47695,197647,81672,86974,35719,0.4400471547759389,0.4373469487706925,422867,169109,443289204736,177275850752,2.1395062915197296
toolagent_trace,0.01,4.0,"l1=0.01,l2x4",binary,2,1,pi1,258229,7476,205297,212773,265705,7476,6276,46026,205297,82436,92468,35587,0.45041086815686543,0.43169246445727594,534088,168651,546810566656,172228714496,2.6015382592049567
toolagent_trace,0.01,4.0,"l1=0.01,l2x4",binary,2,2,pi2,246359,19346,192529,211875,265705,19346,10128,47005,192529,77821,87867,34689,0.4563831942200915,0.44575371686305754,645717,214227,675990411264,224051806208,3.3538687678219903
toolagent_trace,0.01,4.0,"l1=0.01,l2x4",binary,2,3,pi3,262615,3090,208770,211860,265705,3090,2622,46928,208770,85515,95330,38107,0.456626909996647,0.44561772788399695,620005,214494,636206088192,219565889536,2.9697993006658043
toolagent_trace,0.01,4.0,"l1=0.01,l2x4",binary,3,0,pi0,252161,13544,197670,211214,265705,13544,6034,47665,197670,81689,87239,35664,0.4413365710527647,0.4365826488266474,425892,168340,446476376064,176466812928,2.154560631355289
toolagent_trace,0.01,4.0,"l1=0.01,l2x4",binary,3,1,pi1,255388,10317,202465,212782,265705,10317,8553,46050,202465,80234,88292,33460,0.43608524930234854,0.41703018670389114,521777,156283,537710848000,160835028992,2.577121971698812
toolagent_trace,0.01,4.0,"l1=0.01,l2x4",binary,3,2,pi2,248525,17180,194576,211756,265705,17180,8619,47115,194576,79164,89092,35554,0.4578776416413124,0.4491182860896367,654801,225067,685672714240,235502338048,3.365271153688019
toolagent_trace,0.01,4.0,"l1=0.01,l2x4",binary,3,3,pi3,261670,4035,207937,211972,265705,4035,3229,46853,207937,84963,92546,37003,0.4450674964051612,0.4355189906194461,654129,224309,675154040832,231162949632,3.1458037771055656
toolagent_trace,0.02,1.0,"l1=0.02,l2x1",next_use,0,0,pi0,196799,59170,162636,221806,255969,59170,34831,30745,162636,56704,61057,19922,0.37542118596128776,0.35133323927765236,225079,71007,234625177600,73970155520,1.38394328438968
toolagent_trace,0.02,1.0,"l1=0.02,l2x1",next_use,0,1,pi1,164210,91759,129333,221092,255969,91759,43239,31464,129333,47861,51744,18202,0.4000835053698592,0.3803096466851925,298470,87819,311888336896,91674796032,2.3077636798032986
toolagent_trace,0.02,1.0,"l1=0.02,l2x1",next_use,0,2,pi2,156471,99498,121384,220882,255969,99498,45573,31670,121384,45587,46566,16719,0.3836255190140381,0.36674929256147587,265200,80064,276919480320,83542937600,2.1848019508337178
toolagent_trace,0.02,1.0,"l1=0.02,l2x1",next_use,0,3,pi3,150890,105079,115826,220905,255969,105079,46794,31648,115826,44316,43935,16167,0.3793189784677016,0.3648118061196859,248919,79227,259577970688,82634727424,2.1490770638716694
toolagent_trace,0.02,1.0,"l1=0.02,l2x1",next_use,1,0,pi0,196461,59508,162316,221824,255969,59508,35090,30727,162316,56446,60929,19763,0.3753727297370561,0.3501222407256493,226477,70113,236041455616,73028126720,1.3952845067645827
toolagent_trace,0.02,1.0,"l1=0.02,l2x1",next_use,1,1,pi1,164149,91820,129314,221134,255969,91820,43074,31417,129314,47979,51950,18260,0.40173531094854387,0.38058317180433104,296250,88043,309680855040,91935137792,2.290935242897134
toolagent_trace,0.02,1.0,"l1=0.02,l2x1",next_use,1,2,pi2,158301,97668,123399,221067,255969,97668,44318,31482,123399,46975,45594,16667,0.36948435562686893,0.3548057477381586,257920,79914,267831033856,83156602880,2.0901303900355757
toolagent_trace,0.02,1.0,"l1=0.02,l2x1",next_use,1,3,pi3,150972,104997,115904,220901,255969,104997,46968,31650,115904,44169,45526,16652,0.39279058531198235,0.3770064977699291,270920,84498,283264571392,88252372992,2.337451684152402
toolagent_trace,0.01,4.0,"l1=0.01,l2x4",binary,4,0,pi0,252183,13522,197687,211209,265705,13522,5961,47664,197687,81755,87020,35764,0.4401908066792455,0.4374533667665586,420714,166730,441047224320,174799951872,2.1281824298006446
toolagent_trace,0.01,4.0,"l1=0.01,l2x4",binary,4,1,pi1,255258,10447,202336,212783,265705,10447,8556,46030,202336,80163,89346,33815,0.4415724339712162,0.42182802539825104,527998,158904,542369456128,162930790400,2.609510912541515
toolagent_trace,0.01,4.0,"l1=0.01,l2x4",binary,4,2,pi2,249180,16525,195198,211723,265705,16525,8147,47159,195198,79719,89063,35818,0.4562700437504483,0.44930317741065495,620247,217609,649436381184,227672899584,3.177527433682722
toolagent_trace,0.01,4.0,"l1=0.01,l2x4",binary,4,3,pi3,259258,6447,205513,211960,265705,6447,5225,46850,205513,83047,91592,35759,0.44567496946665175,0.4305874986453454,588925,190750,605946685440,195953000448,2.8656338041875697
toolagent_trace,0.02,1.0,"l1=0.02,l2x1",next_use,2,0,pi0,196052,59917,161953,221870,255969,59917,35319,30684,161953,56249,60800,19584,0.37541755941538596,0.3481661896211488,225291,69049,234909050880,71962705920,1.3910887726686136
toolagent_trace,0.02,1.0,"l1=0.02,l2x1",next_use,2,1,pi1,163210,92759,128565,221324,255969,92759,43585,31230,128565,47561,52213,18407,0.4061214171819702,0.38701877588780725,310704,92002,324840566784,96106528768,2.4167075020417688
toolagent_trace,0.02,1.0,"l1=0.02,l2x1",next_use,2,2,pi2,150437,105532,115382,220914,255969,105532,46441,31639,115382,44739,43477,16424,0.37680920767537396,0.367106998368314,249507,78260,260413409280,81664010240,2.162443015375015
toolagent_trace,0.02,1.0,"l1=0.02,l2x1",next_use,2,3,pi3,148739,107230,113651,220881,255969,107230,47524,31671,113651,43571,43981,16365,0.38698295659519055,0.37559385830024555,251303,80011,262613536768,83535812608,2.2111815998099447
toolagent_trace,0.02,1.0,"l1=0.02,l2x1",next_use,3,0,pi0,196223,59746,162090,221836,255969,59746,35419,30718,162090,56133,60707,19614,0.37452649762477636,0.349420127197905,224704,69526,234212655104,72409866240,1.3862915664137208
toolagent_trace,0.02,1.0,"l1=0.02,l2x1",next_use,3,1,pi1,168026,87943,133132,221075,255969,87943,42227,31476,133132,48864,52805,18344,0.3966364209957035,0.3754092992796333,286999,84316,299969460224,88044582912,2.155747678995283
toolagent_trace,0.02,1.0,"l1=0.02,l2x1",next_use,3,2,pi2,162043,93926,126991,220917,255969,93926,43946,31632,126991,47253,47943,16999,0.3775306911513414,0.3597443548557763,269702,80258,281075116032,83714652160,2.1237882999582647
toolagent_trace,0.02,1.0,"l1=0.02,l2x1",next_use,3,3,pi3,156234,99735,121165,220900,255969,99735,45936,31650,121165,45171,46818,16757,0.38639871249948415,0.3709680990015718,265395,81392,277303142400,84971347968,2.190360252548178
toolagent_trace,0.02,1.0,"l1=0.02,l2x1",next_use,4,0,pi0,196432,59537,162303,221840,255969,59537,35349,30714,162303,56223,60961,19664,0.3755999581030542,0.3497501022713125,226467,69084,236111067136,71956205568,1.3953346518548642
toolagent_trace,0.02,1.0,"l1=0.02,l2x1",next_use,4,1,pi1,155295,100674,120462,221136,255969,100674,45365,31416,120462,45761,47474,17298,0.3940993840381199,0.3780074736129018,268433,83545,280607080448,87238242304,2.2283624711527286
toolagent_trace,0.02,1.0,"l1=0.02,l2x1",next_use,4,2,pi2,157308,98661,122240,220901,255969,98661,45053,31646,122240,46140,45968,16668,0.3760471204188482,0.3612483745123537,254032,78587,264980989952,81984477184,2.0781413612565447
toolagent_trace,0.02,1.0,"l1=0.02,l2x1",next_use,4,3,pi3,148226,107743,113354,221097,255969,107743,47507,31451,113354,43681,43733,16254,0.3858090583481836,0.37210686568530943,256574,82627,267974348800,86301601792,2.2634754838823508
toolagent_trace,0.02,1.0,"l1=0.02,l2x1",binary,0,0,pi0,200089,55880,165738,221618,255969,55880,28337,30939,165738,62965,64013,23251,0.38623007397217296,0.36926864130866355,231432,78712,241788930048,82141403136,1.396372588060674
toolagent_trace,0.02,1.0,"l1=0.02,l2x1",binary,0,1,pi1,153384,102585,118969,221554,255969,102585,48168,30994,118969,43447,46208,15564,0.3884037018046718,0.3582295670587152,306128,83198,316987594752,86532184064,2.5731745244559505
toolagent_trace,0.02,1.0,"l1=0.02,l2x1",binary,0,2,pi2,139303,116666,104252,220918,255969,116666,50124,31641,104252,41063,42181,16218,0.4046061466446687,0.3949540949273068,317968,101650,332631658496,106265333760,3.0499942447147297
toolagent_trace,0.02,1.0,"l1=0.02,l2x1",binary,0,3,pi3,141247,114722,106226,220948,255969,114722,49682,31606,106226,41495,41073,15433,0.3866567507013349,0.37192432823231714,290050,87572,301564434432,91302653952,2.7304991245081243
toolagent_trace,0.02,1.0,"l1=0.02,l2x1",binary,1,0,pi0,200071,55898,165608,221506,255969,55898,28473,31046,165608,62788,63705,22986,0.38467344572725953,0.3660890616041282,229766,78048,240016558080,81453893632,1.3874088208299116
toolagent_trace,0.02,1.0,"l1=0.02,l2x1",binary,1,1,pi1,148198,107771,113835,221606,255969,107771,49214,30943,113835,42410,44173,15332,0.3880440989150964,0.361518509785428,307749,85771,319058182144,89301536768,2.7034655422321783
toolagent_trace,0.02,1.0,"l1=0.02,l2x1",binary,1,2,pi2,138230,117739,103073,220812,255969,117739,50123,31746,103073,40967,41462,16057,0.4022585934240781,0.3919496179852076,301850,98228,315700944896,102649374720,2.928506980489556
toolagent_trace,0.02,1.0,"l1=0.02,l2x1",binary,1,3,pi3,137250,118719,102580,221299,255969,118719,50857,31253,102580,40519,39796,15109,0.3879508676155196,0.37288679384979884,293523,91953,305077866496,95842181120,2.8614057321115225
toolagent_trace,0.02,1.0,"l1=0.02,l2x1",binary,2,0,pi0,200200,55769,165700,221469,255969,55769,28643,31086,165700,62576,63927,22853,0.38579963789981897,0.36520391204295577,229502,77304,239720220672,80634841088,1.3850452625226313
toolagent_trace,0.02,1.0,"l1=0.02,l2x1",binary,2,1,pi1,149214,106755,114833,221588,255969,106755,49307,30956,114833,42337,44760,15330,0.38978342462532545,0.3620946217256773,304209,83012,315113381888,86372734976,2.649142668048383
toolagent_trace,0.02,1.0,"l1=0.02,l2x1",binary,2,2,pi2,138014,117955,103001,220956,255969,117955,50135,31605,103001,41024,41507,16031,0.40297667012941624,0.39077125585023403,307286,98621,321408661504,103059230720,2.983330258929525
toolagent_trace,0.02,1.0,"l1=0.02,l2x1",binary,2,3,pi3,138593,117376,103966,221342,255969,117376,50268,31213,103966,41136,40134,14962,0.38603004828501625,0.36372034227926875,291037,89998,302322350080,93791469568,2.7993478637246794
toolagent_trace,0.02,1.0,"l1=0.02,l2x1",binary,3,0,pi0,200233,55736,165862,221598,255969,55736,28525,30964,165862,62695,64032,22981,0.3860558777779118,0.36655235664726055,231685,77819,242032916480,81173311488,1.396854011165909
toolagent_trace,0.02,1.0,"l1=0.02,l2x1",binary,3,1,pi1,153310,102659,118813,221472,255969,102659,48166,31074,118813,43379,46512,15732,0.3914723136357133,0.3626639618248461,317073,86668,328707051520,90263169024,2.668672619999495
toolagent_trace,0.02,1.0,"l1=0.02,l2x1",binary,3,2,pi2,137982,117987,102824,220811,255969,117987,50370,31748,102824,40708,41293,15920,0.4015891231619077,0.391077920801808,296381,94759,309932849152,99016914944,2.882410721232397
toolagent_trace,0.02,1.0,"l1=0.02,l2x1",binary,3,3,pi3,142200,113769,107355,221124,255969,113769,49480,31429,107355,41765,41856,15556,0.3898840296213497,0.37246498264096733,303626,91666,315710552064,95585941504,2.8282427460295283
toolagent_trace,0.02,1.0,"l1=0.02,l2x1",binary,4,0,pi0,200263,55706,165838,221544,255969,55706,28486,31012,165838,62777,63955,23065,0.38564743906704135,0.3674116316485337,232151,79726,242539157504,83174094848,1.399866134420338
toolagent_trace,0.02,1.0,"l1=0.02,l2x1",binary,4,1,pi1,152395,103574,118086,221660,255969,103574,48554,30891,118086,43068,46465,15719,0.39348440966753045,0.36498096034178507,323509,87004,335290292224,90569447424,2.7396050336195654
toolagent_trace,0.02,1.0,"l1=0.02,l2x1",binary,4,2,pi2,138539,117430,103448,220878,255969,117430,50048,31680,103448,41092,41513,16009,0.4012934034490759,0.3895892144456342,299459,95489,313177499648,99788140544,2.894778052741474
toolagent_trace,0.02,1.0,"l1=0.02,l2x1",binary,4,3,pi3,141851,114118,106980,221098,255969,114118,49483,31453,106980,41745,41436,15310,0.3873247335950645,0.36675050904299916,306134,93059,318003038208,96996546560,2.861600299121331
toolagent_trace,0.02,4.0,"l1=0.02,l2x4",next_use,0,0,pi0,255902,67,180701,180768,255969,67,61,61489,180701,78190,72959,31060,0.4037553749010797,0.3972374984013301,352624,144412,369639364608,151391383552,1.9514225156473954
toolagent_trace,0.02,4.0,"l1=0.02,l2x4",next_use,0,1,pi1,255666,303,179932,180235,255969,303,178,61966,179932,77676,72221,30739,0.4013794099993331,0.39573355991554665,331899,136950,347917680640,143592675328,1.8445801747326769
toolagent_trace,0.02,4.0,"l1=0.02,l2x4",next_use,0,2,pi2,255516,453,179730,180183,255969,453,268,62043,179730,77523,71548,30413,0.39808601791576254,0.3923093791519936,313917,129189,329087959040,135459553280,1.7466032381906194
toolagent_trace,0.02,4.0,"l1=0.02,l2x4",next_use,0,3,pi3,255726,243,179910,180153,255969,243,152,62074,179910,77671,71496,30464,0.3973986993496748,0.3922184599142537,309492,127670,324448055296,133865345024,1.7202601300650324
toolagent_trace,0.02,4.0,"l1=0.02,l2x4",next_use,1,0,pi0,255893,76,180701,180777,255969,76,70,61484,180701,78157,73022,31300,0.40410401713327543,0.40047596504471766,352171,144966,369138761728,151976998912,1.9489156119777975
toolagent_trace,0.02,4.0,"l1=0.02,l2x4",next_use,1,1,pi1,255870,99,180096,180195,255969,99,63,62005,180096,77794,71634,30546,0.3977545309168444,0.3926523896444456,321071,131300,336578830336,137670662144,1.7827769633972992
toolagent_trace,0.02,4.0,"l1=0.02,l2x4",next_use,1,2,pi2,255698,271,179923,180194,255969,271,174,62014,179923,77687,71795,30422,0.3990318080512219,0.39159704969943493,327971,135144,343802855424,141703041024,1.8228408819328268
toolagent_trace,0.02,4.0,"l1=0.02,l2x4",next_use,1,3,pi3,255556,413,179811,180224,255969,413,244,62008,179811,77574,71881,30627,0.39975863545611784,0.3948101167917086,324913,133321,340588038144,139781337088,1.8069695402394736
toolagent_trace,0.02,4.0,"l1=0.02,l2x4",next_use,2,0,pi0,255884,85,180782,180867,255969,85,83,61402,180782,78168,72752,31086,0.4024294454093881,0.3976819158735032,350110,144186,367005874176,151155474432,1.9366419223152747
toolagent_trace,0.02,4.0,"l1=0.02,l2x4",next_use,2,1,pi1,255845,124,180072,180196,255969,124,73,61982,180072,77754,71845,30622,0.3989792971700209,0.3938318285875968,323414,132929,339022471168,139369967616,1.796026034030832
toolagent_trace,0.02,4.0,"l1=0.02,l2x4",next_use,2,2,pi2,255671,298,179811,180109,255969,298,183,62129,179811,77640,71403,30498,0.39710028863640157,0.3928129829984544,312157,129111,327253184512,135378860032,1.7360283853601837
toolagent_trace,0.02,4.0,"l1=0.02,l2x4",next_use,2,3,pi3,255758,211,179865,180076,255969,211,135,62125,179865,77675,71585,30442,0.39799293914880607,0.39191503057611843,316658,130271,331935342592,136586246144,1.7605315097434187
toolagent_trace,0.02,4.0,"l1=0.02,l2x4",next_use,3,0,pi0,255891,78,180687,180765,255969,78,73,61499,180687,78148,72881,31086,0.4033549729642974,0.3977836924809336,349288,142584,366120820736,149464156160,1.933110849147974
toolagent_trace,0.02,4.0,"l1=0.02,l2x4",next_use,3,1,pi1,255905,64,180103,180167,255969,64,38,61976,180103,77825,71715,30406,0.3981888141785534,0.3906970767748153,321344,131614,336831541248,137987622912,1.7842234721242844
toolagent_trace,0.02,4.0,"l1=0.02,l2x4",next_use,3,2,pi2,254894,1075,179042,180117,255969,1075,578,62117,179042,77184,71552,30430,0.3996380737480591,0.39425269485903813,321782,131939,337317851136,138340114432,1.7972431049697837
toolagent_trace,0.02,4.0,"l1=0.02,l2x4",next_use,3,3,pi3,255784,185,179898,180083,255969,185,118,62111,179898,77703,71459,30246,0.39721953551456934,0.3892513802555886,313411,127026,328532971520,133186437120,1.7421594459082368
toolagent_trace,0.02,4.0,"l1=0.02,l2x4",binary,0,0,pi0,246451,9518,171627,181145,255969,9518,4340,61172,171627,73844,73456,31321,0.4279979257342959,0.42415091273495475,361047,149229,378495481856,156477337600,2.1036724990823124
toolagent_trace,0.02,4.0,"l1=0.02,l2x4",binary,0,1,pi1,255969,0,180311,180311,255969,0,0,61708,180311,77906,73652,31335,0.4084720288834292,0.4022154904628655,383067,153889,400674478080,160924823552,2.1244793717521393
toolagent_trace,0.02,4.0,"l1=0.02,l2x4",binary,0,2,pi2,246593,9376,170881,180257,255969,9376,4568,62065,170881,73295,74088,31582,0.43356487848268677,0.4308888737294495,422044,170178,442459924480,178439739392,2.4698123255364846
toolagent_trace,0.02,4.0,"l1=0.02,l2x4",binary,0,3,pi3,255969,0,180023,180023,255969,0,0,61932,180023,77844,74815,31790,0.41558578626064446,0.40838086429268794,416859,170263,434339260416,177331851264,2.3155874527143756
