trace,cell,target,seed,iteration,policy,window,requested_tokens,avoided_tokens,pi0_avoided_tokens,delta_tokens_vs_pi0,delta_input_token_points_vs_pi0,terminal_common_population_ranking_delta,ranking_utility_sign_agreement
toolagent_trace,"l1=0.0025,l2x4",next_use,3,2,pi2,full,83026370,32491498,33099380,-607882,-0.7321553381172753,,not_applicable
toolagent_trace,"l1=0.0025,l2x4",next_use,3,2,pi2,label,47202963,18583361,18879428,-296067,-0.6272212191425356,,not_applicable
toolagent_trace,"l1=0.0025,l2x4",next_use,3,3,pi3,full,83026370,32493952,33099380,-605428,-0.7291996506652043,-0.16805397885945447,same
toolagent_trace,"l1=0.0025,l2x4",next_use,3,3,pi3,label,47202963,18528577,18879428,-350851,-0.7432817300049576,-0.16805397885945447,same
toolagent_trace,"l1=0.0025,l2x4",next_use,4,0,pi0,full,83026370,33136740,33136740,0,0.0,,not_applicable
toolagent_trace,"l1=0.0025,l2x4",next_use,4,0,pi0,label,47202963,18864048,18864048,0,0.0,,not_applicable
toolagent_trace,"l1=0.0025,l2x4",next_use,4,1,pi1,full,83026370,32716954,33136740,-419786,-0.505605628669542,,not_applicable
toolagent_trace,"l1=0.0025,l2x4",next_use,4,1,pi1,label,47202963,18812294,18864048,-51754,-0.10964142229800278,,not_applicable
toolagent_trace,"l1=0.0025,l2x4",next_use,4,2,pi2,full,83026370,32585067,33136740,-551673,-0.6644551604508303,,not_applicable
toolagent_trace,"l1=0.0025,l2x4",next_use,4,2,pi2,label,47202963,18612676,18864048,-251372,-0.5325343665396598,,not_applicable
toolagent_trace,"l1=0.0025,l2x4",next_use,4,3,pi3,full,83026370,32492386,33136740,-644354,-0.7760835503226264,-0.16704371152943176,same
toolagent_trace,"l1=0.0025,l2x4",next_use,4,3,pi3,label,47202963,18525011,18864048,-339037,-0.7182536401369549,-0.16704371152943176,same
toolagent_trace,"l1=0.01,l2x1",binary,0,0,pi0,full,83026370,33778369,33778369,0,0.0,,not_applicable
toolagent_trace,"l1=0.01,l2x1",binary,0,0,pi0,label,47202963,19433470,19433470,0,0.0,,not_applicable
toolagent_trace,"l1=0.01,l2x1",binary,0,1,pi1,full,83026370,32795602,33778369,-982767,-1.1836805583575436,,not_applicable
toolagent_trace,"l1=0.01,l2x1",binary,0,1,pi1,label,47202963,18784360,19433470,-649110,-1.3751467254290795,,not_applicable
toolagent_trace,"l1=0.01,l2x1",binary,0,2,pi2,full,83026370,32467788,33778369,-1310581,-1.5785117427149953,,not_applicable
toolagent_trace,"l1=0.01,l2x1",binary,0,2,pi2,label,47202963,18568190,19433470,-865280,-1.8331052650232995,,not_applicable
toolagent_trace,"l1=0.01,l2x1",binary,0,3,pi3,full,83026370,32710385,33778369,-1067984,-1.2863190333384442,-0.0427163262265956,same
toolagent_trace,"l1=0.01,l2x1",binary,0,3,pi3,label,47202963,18640934,19433470,-792536,-1.6789962952113833,-0.0427163262265956,same
toolagent_trace,"l1=0.01,l2x1",binary,1,0,pi0,full,83026370,33772225,33772225,0,0.0,,not_applicable
toolagent_trace,"l1=0.01,l2x1",binary,1,0,pi0,label,47202963,19431934,19431934,0,0.0,,not_applicable
toolagent_trace,"l1=0.01,l2x1",binary,1,1,pi1,full,83026370,32981132,33772225,-791093,-0.952821374703001,,not_applicable
toolagent_trace,"l1=0.01,l2x1",binary,1,1,pi1,label,47202963,18896453,19431934,-535481,-1.1344224302190522,,not_applicable
toolagent_trace,"l1=0.01,l2x1",binary,1,2,pi2,full,83026370,32510677,33772225,-1261548,-1.5194546021944595,,not_applicable
toolagent_trace,"l1=0.01,l2x1",binary,1,2,pi2,label,47202963,18671122,19431934,-760812,-1.6117886497930225,,not_applicable
toolagent_trace,"l1=0.01,l2x1",binary,1,3,pi3,full,83026370,32732005,33772225,-1040220,-1.2528790551724711,-0.04307376990214262,same
toolagent_trace,"l1=0.01,l2x1",binary,1,3,pi3,label,47202963,18643983,19431934,-787951,-1.6692829219216598,-0.04307376990214262,same
toolagent_trace,"l1=0.01,l2x1",binary,2,0,pi0,full,83026370,33794241,33794241,0,0.0,,not_applicable
toolagent_trace,"l1=0.01,l2x1",binary,2,0,pi0,label,47202963,19443710,19443710,0,0.0,,not_applicable
toolagent_trace,"l1=0.01,l2x1",binary,2,1,pi1,full,83026370,32869481,33794241,-924760,-1.113814803658163,,not_applicable
toolagent_trace,"l1=0.01,l2x1",binary,2,1,pi1,label,47202963,18781745,19443710,-661965,-1.4023801853286202,,not_applicable
toolagent_trace,"l1=0.01,l2x1",binary,2,2,pi2,full,83026370,32573121,33794241,-1221120,-1.4707616387420046,,not_applicable
toolagent_trace,"l1=0.01,l2x1",binary,2,2,pi2,label,47202963,18636286,19443710,-807424,-1.710536688131209,,not_applicable
toolagent_trace,"l1=0.01,l2x1",binary,2,3,pi3,full,83026370,32855778,33794241,-938463,-1.1303191985871477,-0.03771881935330135,same
toolagent_trace,"l1=0.01,l2x1",binary,2,3,pi3,label,47202963,18774566,19443710,-669144,-1.4175889763530312,-0.03771881935330135,same
toolagent_trace,"l1=0.01,l2x1",binary,3,0,pi0,full,83026370,33751233,33751233,0,0.0,,not_applicable
toolagent_trace,"l1=0.01,l2x1",binary,3,0,pi0,label,47202963,19387390,19387390,0,0.0,,not_applicable
toolagent_trace,"l1=0.01,l2x1",binary,3,1,pi1,full,83026370,32840491,33751233,-910742,-1.0969310111955997,,not_applicable
toolagent_trace,"l1=0.01,l2x1",binary,3,1,pi1,label,47202963,18796613,19387390,-590777,-1.2515676187530855,,not_applicable
toolagent_trace,"l1=0.01,l2x1",binary,3,2,pi2,full,83026370,32504001,33751233,-1247232,-1.5022118876207644,,not_applicable
toolagent_trace,"l1=0.01,l2x1",binary,3,2,pi2,label,47202963,18564094,19387390,-823296,-1.744161695951163,,not_applicable
toolagent_trace,"l1=0.01,l2x1",binary,3,3,pi3,full,83026370,32768380,33751233,-982853,-1.1837841399063935,-0.048251371785714925,same
toolagent_trace,"l1=0.01,l2x1",binary,3,3,pi3,label,47202963,18687526,19387390,-699864,-1.4826696366497163,-0.048251371785714925,same
toolagent_trace,"l1=0.01,l2x1",binary,4,0,pi0,full,83026370,33739457,33739457,0,0.0,,not_applicable
toolagent_trace,"l1=0.01,l2x1",binary,4,0,pi0,label,47202963,19398654,19398654,0,0.0,,not_applicable
toolagent_trace,"l1=0.01,l2x1",binary,4,1,pi1,full,83026370,32965911,33739457,-773546,-0.9316871254277406,,not_applicable
toolagent_trace,"l1=0.01,l2x1",binary,4,1,pi1,label,47202963,18882629,19398654,-516025,-1.0932046786978182,,not_applicable
toolagent_trace,"l1=0.01,l2x1",binary,4,2,pi2,full,83026370,32604865,33739457,-1134592,-1.3665441473594473,,not_applicable
toolagent_trace,"l1=0.01,l2x1",binary,4,2,pi2,label,47202963,18723838,19398654,-674816,-1.4296051711838513,,not_applicable
toolagent_trace,"l1=0.01,l2x1",binary,4,3,pi3,full,83026370,32796401,33739457,-943056,-1.1358511759577108,-0.03404013963002406,same
toolagent_trace,"l1=0.01,l2x1",binary,4,3,pi3,label,47202963,18713126,19398654,-685528,-1.4522986618445966,-0.03404013963002406,same
toolagent_trace,"l1=0.01,l2x1",next_use,0,0,pi0,full,83026370,34072285,34072285,0,0.0,,not_applicable
toolagent_trace,"l1=0.01,l2x1",next_use,0,0,pi0,label,47202963,19490322,19490322,0,0.0,,not_applicable
toolagent_trace,"l1=0.01,l2x1",next_use,0,1,pi1,full,83026370,33523784,34072285,-548501,-0.6606346875095226,,not_applicable
toolagent_trace,"l1=0.01,l2x1",next_use,0,1,pi1,label,47202963,19222166,19490322,-268156,-0.5680914564621716,,not_applicable
toolagent_trace,"l1=0.01,l2x1",next_use,0,2,pi2,full,83026370,33301920,34072285,-770365,-0.9278558125569021,,not_applicable
toolagent_trace,"l1=0.01,l2x1",next_use,0,2,pi2,label,47202963,19047954,19490322,-442368,-0.9371615082722667,,not_applicable
toolagent_trace,"l1=0.01,l2x1",next_use,0,3,pi3,full,83026370,33409597,34072285,-662688,-0.7981656912135265,-0.11398962748909999,same
toolagent_trace,"l1=0.01,l2x1",next_use,0,3,pi3,label,47202963,19201060,19490322,-289262,-0.6128047512610596,-0.11398962748909999,same
toolagent_trace,"l1=0.01,l2x1",next_use,1,0,pi0,full,83026370,34045646,34045646,0,0.0,,not_applicable
toolagent_trace,"l1=0.01,l2x1",next_use,1,0,pi0,label,47202963,19483666,19483666,0,0.0,,not_applicable
toolagent_trace,"l1=0.01,l2x1",next_use,1,1,pi1,full,83026370,33526226,34045646,-519420,-0.6256084663222058,,not_applicable
toolagent_trace,"l1=0.01,l2x1",next_use,1,1,pi1,label,47202963,19187748,19483666,-295918,-0.6269055609920081,,not_applicable
toolagent_trace,"l1=0.01,l2x1",next_use,1,2,pi2,full,83026370,33403566,34045646,-642080,-0.7733446614611719,,not_applicable
toolagent_trace,"l1=0.01,l2x1",next_use,1,2,pi2,label,47202963,19143698,19483666,-339968,-0.7202259739499828,,not_applicable
toolagent_trace,"l1=0.01,l2x1",next_use,1,3,pi3,full,83026370,33281089,34045646,-764557,-0.920860444699678,-0.11379543314300253,same
toolagent_trace,"l1=0.01,l2x1",next_use,1,3,pi3,label,47202963,19047972,19483666,-435694,-0.9230225653419257,-0.11379543314300253,same
toolagent_trace,"l1=0.01,l2x1",next_use,2,0,pi0,full,83026370,33961181,33961181,0,0.0,,not_applicable
toolagent_trace,"l1=0.01,l2x1",next_use,2,0,pi0,label,47202963,19413522,19413522,0,0.0,,not_applicable
toolagent_trace,"l1=0.01,l2x1",next_use,2,1,pi1,full,83026370,33491128,33961181,-470053,-0.5661490439724151,,not_applicable
toolagent_trace,"l1=0.01,l2x1",next_use,2,1,pi1,label,47202963,19171478,19413522,-242044,-0.5127728952099893,,not_applicable
toolagent_trace,"l1=0.01,l2x1",next_use,2,2,pi2,full,83026370,33376815,33961181,-584366,-0.7038318066898505,,not_applicable
toolagent_trace,"l1=0.01,l2x1",next_use,2,2,pi2,label,47202963,19111442,19413522,-302080,-0.6399598262507377,,not_applicable
toolagent_trace,"l1=0.01,l2x1",next_use,2,3,pi3,full,83026370,33346641,33961181,-614540,-0.7401744770968549,-0.11370941878143204,same
toolagent_trace,"l1=0.01,l2x1",next_use,2,3,pi3,label,47202963,19105828,19413522,-307694,-0.6518531474390707,-0.11370941878143204,same
toolagent_trace,"l1=0.01,l2x1",next_use,3,0,pi0,full,83026370,34054365,34054365,0,0.0,,not_applicable
toolagent_trace,"l1=0.01,l2x1",next_use,3,0,pi0,label,47202963,19438098,19438098,0,0.0,,not_applicable
toolagent_trace,"l1=0.01,l2x1",next_use,3,1,pi1,full,83026370,33526851,34054365,-527514,-0.6353571762802589,,not_applicable
toolagent_trace,"l1=0.01,l2x1",next_use,3,1,pi1,label,47202963,19238601,19438098,-199497,-0.42263660440129575,,not_applicable
toolagent_trace,"l1=0.01,l2x1",next_use,3,2,pi2,full,83026370,33322324,34054365,-732041,-0.8816969837414306,,not_applicable
toolagent_trace,"l1=0.01,l2x1",next_use,3,2,pi2,label,47202963,19069458,19438098,-368640,-0.7809679235602223,,not_applicable
toolagent_trace,"l1=0.01,l2x1",next_use,3,3,pi3,full,83026370,33292241,34054365,-762124,-0.9179300504165122,-0.10316715696291677,same
toolagent_trace,"l1=0.01,l2x1",next_use,3,3,pi3,label,47202963,19090468,19438098,-347630,-0.7364580058247615,-0.10316715696291677,same
toolagent_trace,"l1=0.01,l2x1",next_use,4,0,pi0,full,83026370,34015410,34015410,0,0.0,,not_applicable
toolagent_trace,"l1=0.01,l2x1",next_use,4,0,pi0,label,47202963,19493906,19493906,0,0.0,,not_applicable
toolagent_trace,"l1=0.01,l2x1",next_use,4,1,pi1,full,83026370,33543240,34015410,-472170,-0.5686988362853874,,not_applicable
toolagent_trace,"l1=0.01,l2x1",next_use,4,1,pi1,label,47202963,19248278,19493906,-245628,-0.5203656389112692,,not_applicable
toolagent_trace,"l1=0.01,l2x1",next_use,4,2,pi2,full,83026370,33205682,34015410,-809728,-0.9752660510148764,,not_applicable
toolagent_trace,"l1=0.01,l2x1",next_use,4,2,pi2,label,47202963,18915876,19493906,-578030,-1.2245629580499005,,not_applicable
toolagent_trace,"l1=0.01,l2x1",next_use,4,3,pi3,full,83026370,33202237,34015410,-813173,-0.9794153351519523,-0.08919218696663327,same
toolagent_trace,"l1=0.01,l2x1",next_use,4,3,pi3,label,47202963,18970148,19493906,-523758,-1.1095871248590898,-0.08919218696663327,same
toolagent_trace,"l1=0.01,l2x4",binary,0,0,pi0,full,83026370,39742158,39742158,0,0.0,,not_applicable
toolagent_trace,"l1=0.01,l2x4",binary,0,0,pi0,label,47202963,22617487,22617487,0,0.0,,not_applicable
toolagent_trace,"l1=0.01,l2x4",binary,0,1,pi1,full,83026370,39461690,39742158,-280468,-0.3378059284056379,,not_applicable
toolagent_trace,"l1=0.01,l2x4",binary,0,1,pi1,label,47202963,22396006,22617487,-221481,-0.4692099519261111,,not_applicable
toolagent_trace,"l1=0.01,l2x4",binary,0,2,pi2,full,83026370,39477129,39742158,-265029,-0.31921063151381907,,not_applicable
toolagent_trace,"l1=0.01,l2x4",binary,0,2,pi2,label,47202963,22188714,22617487,-428773,-0.9083603501754752,,not_applicable
toolagent_trace,"l1=0.01,l2x4",binary,0,3,pi3,full,83026370,39669831,39742158,-72327,-0.08711328701953368,0.05725600372680173,opposite
toolagent_trace,"l1=0.01,l2x4",binary,0,3,pi3,label,47202963,22363602,22617487,-253885,-0.5378581848770807,0.05725600372680173,opposite
toolagent_trace,"l1=0.01,l2x4",binary,1,0,pi0,full,83026370,39755821,39755821,0,0.0,,not_applicable
toolagent_trace,"l1=0.01,l2x4",binary,1,0,pi0,label,47202963,22638330,22638330,0,0.0,,not_applicable
toolagent_trace,"l1=0.01,l2x4",binary,1,1,pi1,full,83026370,39525576,39755821,-230245,-0.2773155083138044,,not_applicable
toolagent_trace,"l1=0.01,l2x4",binary,1,1,pi1,label,47202963,22356980,22638330,-281350,-0.5960430916169394,,not_applicable
toolagent_trace,"l1=0.01,l2x4",binary,1,2,pi2,full,83026370,39308215,39755821,-447606,-0.539113055285929,,not_applicable
toolagent_trace,"l1=0.01,l2x4",binary,1,2,pi2,label,47202963,22159416,22638330,-478914,-1.0145846141056865,,not_applicable
toolagent_trace,"l1=0.01,l2x4",binary,1,3,pi3,full,83026370,39671895,39755821,-83926,-0.10108354731153488,0.05913948539017366,opposite
toolagent_trace,"l1=0.01,l2x4",binary,1,3,pi3,label,47202963,22354723,22638330,-283607,-0.6008245711185546,0.05913948539017366,opposite
toolagent_trace,"l1=0.01,l2x4",binary,2,0,pi0,full,83026370,39767380,39767380,0,0.0,,not_applicable
toolagent_trace,"l1=0.01,l2x4",binary,2,0,pi0,label,47202963,22665746,22665746,0,0.0,,not_applicable
toolagent_trace,"l1=0.01,l2x4",binary,2,1,pi1,full,83026370,39607171,39767380,-160209,-0.19296158557817233,,not_applicable
toolagent_trace,"l1=0.01,l2x4",binary,2,1,pi1,label,47202963,22375662,22665746,-290084,-0.6145461673666545,,not_applicable
toolagent_trace,"l1=0.01,l2x4",binary,2,2,pi2,full,83026370,39287268,39767380,-480112,-0.5782644718780311,,not_applicable
toolagent_trace,"l1=0.01,l2x4",binary,2,2,pi2,label,47202963,22101542,22665746,-564204,-1.1952724238942374,,not_applicable
toolagent_trace,"l1=0.01,l2x4",binary,2,3,pi3,full,83026370,39711004,39767380,-56376,-0.0679013185810725,0.05274167513711758,opposite
toolagent_trace,"l1=0.01,l2x4",binary,2,3,pi3,label,47202963,22385320,22665746,-280426,-0.5940855873814531,0.05274167513711758,opposite
toolagent_trace,"l1=0.01,l2x4",binary,3,0,pi0,full,83026370,39717361,39717361,0,0.0,,not_applicable
toolagent_trace,"l1=0.01,l2x4",binary,3,0,pi0,label,47202963,22587940,22587940,0,0.0,,not_applicable
toolagent_trace,"l1=0.01,l2x4",binary,3,1,pi1,full,83026370,39558615,39717361,-158746,-0.1911994948111064,,not_applicable
toolagent_trace,"l1=0.01,l2x4",binary,3,1,pi1,label,47202963,22355409,22587940,-232531,-0.49261949933100596,,not_applicable
toolagent_trace,"l1=0.01,l2x4",binary,3,2,pi2,full,83026370,39323621,39717361,-393740,-0.4742348726073415,,not_applicable
toolagent_trace,"l1=0.01,l2x4",binary,3,2,pi2,label,47202963,22148679,22587940,-439261,-0.9305792943548904,,not_applicable
toolagent_trace,"l1=0.01,l2x4",binary,3,3,pi3,full,83026370,39505114,39717361,-212247,-0.25563805812538837,0.05355148274433952,opposite
toolagent_trace,"l1=0.01,l2x4",binary,3,3,pi3,label,47202963,22302146,22587940,-285794,-0.6054577548447542,0.05355148274433952,opposite
toolagent_trace,"l1=0.01,l2x4",binary,4,0,pi0,full,83026370,39736370,39736370,0,0.0,,not_applicable
toolagent_trace,"l1=0.01,l2x4",binary,4,0,pi0,label,47202963,22627876,22627876,0,0.0,,not_applicable
toolagent_trace,"l1=0.01,l2x4",binary,4,1,pi1,full,83026370,39464065,39736370,-272305,-0.3279741123211818,,not_applicable
toolagent_trace,"l1=0.01,l2x4",binary,4,1,pi1,label,47202963,22347183,22627876,-280693,-0.5946512298391099,,not_applicable
toolagent_trace,"l1=0.01,l2x4",binary,4,2,pi2,full,83026370,39389673,39736370,-346697,-0.417574560949732,,not_applicable
toolagent_trace,"l1=0.01,l2x4",binary,4,2,pi2,label,47202963,22181432,22627876,-446444,-0.9457965594236107,,not_applicable
toolagent_trace,"l1=0.01,l2x4",binary,4,3,pi3,full,83026370,39588052,39736370,-148318,-0.17863962979472667,0.05274288855078946,opposite
toolagent_trace,"l1=0.01,l2x4",binary,4,3,pi3,label,47202963,22351084,22627876,-276792,-0.586386918126305,0.05274288855078946,opposite
toolagent_trace,"l1=0.01,l2x4",next_use,0,0,pi0,full,83026370,39686468,39686468,0,0.0,,not_applicable
toolagent_trace,"l1=0.01,l2x4",next_use,0,0,pi0,label,47202963,22485272,22485272,0,0.0,,not_applicable
toolagent_trace,"l1=0.01,l2x4",next_use,0,1,pi1,full,83026370,39655029,39686468,-31439,-0.03786628272439226,,not_applicable
toolagent_trace,"l1=0.01,l2x4",next_use,0,1,pi1,label,47202963,22424860,22485272,-60412,-0.12798349120583807,,not_applicable
toolagent_trace,"l1=0.01,l2x4",next_use,0,2,pi2,full,83026370,40042153,39686468,355685,0.42840003724118014,,not_applicable
toolagent_trace,"l1=0.01,l2x4",next_use,0,2,pi2,label,47202963,22618647,22485272,133375,0.2825564149436975,,not_applicable
toolagent_trace,"l1=0.01,l2x4",next_use,0,3,pi3,full,83026370,39968206,39686468,281738,0.3393355629060984,0.019872092281556397,same
toolagent_trace,"l1=0.01,l2x4",next_use,0,3,pi3,label,47202963,22595242,22485272,109970,0.232972663177945,0.019872092281556397,same
toolagent_trace,"l1=0.01,l2x4",next_use,1,0,pi0,full,83026370,39767606,39767606,0,0.0,,not_applicable
toolagent_trace,"l1=0.01,l2x4",next_use,1,0,pi0,label,47202963,22569660,22569660,0,0.0,,not_applicable
toolagent_trace,"l1=0.01,l2x4",next_use,1,1,pi1,full,83026370,39801704,39767606,34098,0.04106887968244306,,not_applicable
toolagent_trace,"l1=0.01,l2x4",next_use,1,1,pi1,label,47202963,22494715,22569660,-74945,-0.15877181269319895,,not_applicable
toolagent_trace,"l1=0.01,l2x4",next_use,1,2,pi2,full,83026370,39747983,39767606,-19623,-0.02363465968703678,,not_applicable
toolagent_trace,"l1=0.01,l2x4",next_use,1,2,pi2,label,47202963,22497271,22569660,-72389,-0.1533568983794513,,not_applicable
toolagent_trace,"l1=0.01,l2x4",next_use,1,3,pi3,full,83026370,39921687,39767606,154081,0.18558079800429672,0.014413185686892038,same
toolagent_trace,"l1=0.01,l2x4",next_use,1,3,pi3,label,47202963,22541482,22569660,-28178,-0.05969540513802068,0.014413185686892038,opposite
toolagent_trace,"l1=0.01,l2x4",next_use,2,0,pi0,full,83026370,39763583,39763583,0,0.0,,not_applicable
toolagent_trace,"l1=0.01,l2x4",next_use,2,0,pi0,label,47202963,22543109,22543109,0,0.0,,not_applicable
toolagent_trace,"l1=0.01,l2x4",next_use,2,1,pi1,full,83026370,39701796,39763583,-61787,-0.07441852510232592,,not_applicable
toolagent_trace,"l1=0.01,l2x4",next_use,2,1,pi1,label,47202963,22428361,22543109,-114748,-0.2430949091056,,not_applicable
toolagent_trace,"l1=0.01,l2x4",next_use,2,2,pi2,full,83026370,40030820,39763583,267237,0.3218700275587142,,not_applicable
toolagent_trace,"l1=0.01,l2x4",next_use,2,2,pi2,label,47202963,22659403,22543109,116294,0.24637012723120794,,not_applicable
toolagent_trace,"l1=0.01,l2x4",next_use,2,3,pi3,full,83026370,39926094,39763583,162511,0.19573419866483383,0.01554808631825022,same
toolagent_trace,"l1=0.01,l2x4",next_use,2,3,pi3,label,47202963,22531469,22543109,-11640,-0.02465946894054087,0.01554808631825022,opposite
toolagent_trace,"l1=0.01,l2x4",next_use,3,0,pi0,full,83026370,39776091,39776091,0,0.0,,not_applicable
toolagent_trace,"l1=0.01,l2x4",next_use,3,0,pi0,label,47202963,22575242,22575242,0,0.0,,not_applicable
toolagent_trace,"l1=0.01,l2x4",next_use,3,1,pi1,full,83026370,39726103,39776091,-49988,-0.06020737748741755,,not_applicable
toolagent_trace,"l1=0.01,l2x4",next_use,3,1,pi1,label,47202963,22431914,22575242,-143328,-0.3036419556967218,,not_applicable
toolagent_trace,"l1=0.01,l2x4",next_use,3,2,pi2,full,83026370,39979193,39776091,203102,0.2446234852854581,,not_applicable
toolagent_trace,"l1=0.01,l2x4",next_use,3,2,pi2,label,47202963,22580552,22575242,5310,0.011249293820813749,,not_applicable
toolagent_trace,"l1=0.01,l2x4",next_use,3,3,pi3,full,83026370,39633852,39776091,-142239,-0.1713178596149633,0.011921812068403426,opposite
toolagent_trace,"l1=0.01,l2x4",next_use,3,3,pi3,label,47202963,22374171,22575242,-201071,-0.4259711408370699,0.011921812068403426,opposite
toolagent_trace,"l1=0.01,l2x4",next_use,4,0,pi0,full,83026370,39846542,39846542,0,0.0,,not_applicable
toolagent_trace,"l1=0.01,l2x4",next_use,4,0,pi0,label,47202963,22587017,22587017,0,0.0,,not_applicable
toolagent_trace,"l1=0.01,l2x4",next_use,4,1,pi1,full,83026370,39793064,39846542,-53478,-0.06441086127214764,,not_applicable
toolagent_trace,"l1=0.01,l2x4",next_use,4,1,pi1,label,47202963,22475035,22587017,-111982,-0.2372351074656055,,not_applicable
toolagent_trace,"l1=0.01,l2x4",next_use,4,2,pi2,full,83026370,39991453,39846542,144911,0.17453611424900306,,not_applicable
toolagent_trace,"l1=0.01,l2x4",next_use,4,2,pi2,label,47202963,22610448,22587017,23431,0.04963883305376402,,not_applicable
toolagent_trace,"l1=0.01,l2x4",next_use,4,3,pi3,full,83026370,39894110,39846542,47568,0.05729264088024082,0.015869070335130908,same
toolagent_trace,"l1=0.01,l2x4",next_use,4,3,pi3,label,47202963,22523789,22587017,-63228,-0.1339492183997009,0.015869070335130908,opposite
toolagent_trace,"l1=0.02,l2x1",binary,0,0,pi0,full,83026370,37982637,37982637,0,0.0,,not_applicable
toolagent_trace,"l1=0.02,l2x1",binary,0,0,pi0,label,47202963,21681859,21681859,0,0.0,,not_applicable
toolagent_trace,"l1=0.02,l2x1",binary,0,1,pi1,full,83026370,37569717,37982637,-412920,-0.4973359668741389,,not_applicable
toolagent_trace,"l1=0.02,l2x1",binary,0,1,pi1,label,47202963,21499725,21681859,-182134,-0.38585289656498895,,not_applicable
toolagent_trace,"l1=0.02,l2x1",binary,0,2,pi2,full,83026370,37555495,37982637,-427142,-0.5144654644060677,,not_applicable
toolagent_trace,"l1=0.02,l2x1",binary,0,2,pi2,label,47202963,21357737,21681859,-324122,-0.6866560474180403,,not_applicable
toolagent_trace,"l1=0.02,l2x1",binary,0,3,pi3,full,83026370,37720539,37982637,-262098,-0.3156804277966145,0.09494038750735956,opposite
toolagent_trace,"l1=0.02,l2x1",binary,0,3,pi3,label,47202963,21504814,21681859,-177045,-0.3750717936922731,0.09494038750735956,opposite
toolagent_trace,"l1=0.02,l2x1",binary,1,0,pi0,full,83026370,38186895,38186895,0,0.0,,not_applicable
toolagent_trace,"l1=0.02,l2x1",binary,1,0,pi0,label,47202963,21779113,21779113,0,0.0,,not_applicable
toolagent_trace,"l1=0.02,l2x1",binary,1,1,pi1,full,83026370,37421653,38186895,-765242,-0.921685483780635,,not_applicable
toolagent_trace,"l1=0.02,l2x1",binary,1,1,pi1,label,47202963,21323054,21779113,-456059,-0.9661660434324854,,not_applicable
toolagent_trace,"l1=0.02,l2x1",binary,1,2,pi2,full,83026370,37738473,38186895,-448422,-0.5400958755633902,,not_applicable
toolagent_trace,"l1=0.02,l2x1",binary,1,2,pi2,label,47202963,21453481,21779113,-325632,-0.689854999144863,,not_applicable
toolagent_trace,"l1=0.02,l2x1",binary,1,3,pi3,full,83026370,37549136,38186895,-637759,-0.7681402908497625,0.08942681117750495,opposite
toolagent_trace,"l1=0.02,l2x1",binary,1,3,pi3,label,47202963,21405009,21779113,-374104,-0.7925434680869504,0.08942681117750495,opposite
toolagent_trace,"l1=0.02,l2x1",binary,2,0,pi0,full,83026370,38141817,38141817,0,0.0,,not_applicable
toolagent_trace,"l1=0.02,l2x1",binary,2,0,pi0,label,47202963,21773481,21773481,0,0.0,,not_applicable
toolagent_trace,"l1=0.02,l2x1",binary,2,1,pi1,full,83026370,37589664,38141817,-552153,-0.6650332900258075,,not_applicable
toolagent_trace,"l1=0.02,l2x1",binary,2,1,pi1,label,47202963,21484877,21773481,-288604,-0.6114107709721528,,not_applicable
toolagent_trace,"l1=0.02,l2x1",binary,2,2,pi2,full,83026370,37628199,38141817,-513618,-0.6186203250846689,,not_applicable
toolagent_trace,"l1=0.02,l2x1",binary,2,2,pi2,label,47202963,21420713,21773481,-352768,-0.7473429157402682,,not_applicable
toolagent_trace,"l1=0.02,l2x1",binary,2,3,pi3,full,83026370,37469577,38141817,-672240,-0.8096704697555729,0.08906451771825574,opposite
toolagent_trace,"l1=0.02,l2x1",binary,2,3,pi3,label,47202963,21373660,21773481,-399821,-0.8470252174635732,0.08906451771825574,opposite
toolagent_trace,"l1=0.02,l2x1",binary,3,0,pi0,full,83026370,38096305,38096305,0,0.0,,not_applicable
toolagent_trace,"l1=0.02,l2x1",binary,3,0,pi0,label,47202963,21772483,21772483,0,0.0,,not_applicable
toolagent_trace,"l1=0.02,l2x1",binary,3,1,pi1,full,83026370,37418232,38096305,-678073,-0.8166959485281604,,not_applicable
toolagent_trace,"l1=0.02,l2x1",binary,3,1,pi1,label,47202963,21385037,21772483,-387446,-0.8208086428811683,,not_applicable
toolagent_trace,"l1=0.02,l2x1",binary,3,2,pi2,full,83026370,37705019,38096305,-391286,-0.47127918515527056,,not_applicable
toolagent_trace,"l1=0.02,l2x1",binary,3,2,pi2,label,47202963,21405885,21772483,-366598,-0.7766419239402408,,not_applicable
toolagent_trace,"l1=0.02,l2x1",binary,3,3,pi3,full,83026370,37465253,38096305,-631052,-0.7600621344760706,0.0909503384439786,opposite
toolagent_trace,"l1=0.02,l2x1",binary,3,3,pi3,label,47202963,21353262,21772483,-419221,-0.8881243323644746,0.0909503384439786,opposite
toolagent_trace,"l1=0.02,l2x1",binary,4,0,pi0,full,83026370,38130583,38130583,0,0.0,,not_applicable
toolagent_trace,"l1=0.02,l2x1",binary,4,0,pi0,label,47202963,21791401,21791401,0,0.0,,not_applicable
toolagent_trace,"l1=0.02,l2x1",binary,4,1,pi1,full,83026370,37463715,38130583,-666868,-0.8032002362622863,,not_applicable
toolagent_trace,"l1=0.02,l2x1",binary,4,1,pi1,label,47202963,21418017,21791401,-373384,-0.7910181401112468,,not_applicable
