trace,l1_fraction,l2_multiplier,cell,target,seed,arm,variant,requested_tokens,measured_requests,l1_avoided_tokens,l2_avoided_tokens,avoided_prefill_tokens,l2_present_unusable_tokens,attribution_measured_requests,fully_served_requests,beyond_prefix_tokens,beyond_prefix_blocks,l2_hit_tokens,l2_hit_blocks_checked,downstream_absent_tokens,downstream_absent_blocks,unexplained_states,unexplained_after_promotion,root_rejected_tokens,root_rejected_blocks,unusable_after_rejected_tokens,unusable_after_rejected_blocks,absent_rejected_tokens,absent_rejected_blocks,downstream_rejected_tokens,downstream_rejected_blocks,root_evicted_tokens,root_evicted_blocks,unusable_after_evicted_tokens,unusable_after_evicted_blocks,absent_evicted_tokens,absent_evicted_blocks,downstream_evicted_tokens,downstream_evicted_blocks,root_compulsory_tokens,root_compulsory_blocks,unusable_after_compulsory_tokens,unusable_after_compulsory_blocks,absent_compulsory_tokens,absent_compulsory_blocks,downstream_compulsory_tokens,downstream_compulsory_blocks,root_unexplained_tokens,root_unexplained_blocks,unusable_after_unexplained_tokens,unusable_after_unexplained_blocks,absent_unexplained_tokens,absent_unexplained_blocks,downstream_unexplained_tokens,downstream_unexplained_blocks,root_loss_tokens,unusable_tokens,decision_loss_tokens,absent_loss_tokens,perblock_decision_loss_tokens,removal_rejections,removal_rejections_window,removal_promotions,resident_evictions,resident_evictions_window,evictions_with_orphans,evictions_with_orphans_window,share_evictions_with_orphans,share_evictions_with_orphans_window,orphaned_blocks,orphaned_blocks_window,orphaned_bytes,orphaned_bytes_window,orphaned_blocks_per_eviction
toolagent_trace,0.01,4.0,"l1=0.01,l2x4",next_use,2,B,none,83026370,9997,30578881,8630743,39209624,1611264,9997,80,52447489,107989,8630743,16884,37928465,78041,0,0,0,0,0,0,0,0,0,0,661426,1313,1611264,3147,8333298,16312,7671872,14999,3615591,8604,0,0,33872184,71646,30256593,63042,0,0,0,0,0,0,0,0,4277017,1611264,2272690,42205482,9944562,3,3,46882,211822,87981,86226,36153,0.4070681987706659,0.4109182664438913,358135,152592,371925809152,157959081984,1.6907356176412272
toolagent_trace,0.01,4.0,"l1=0.01,l2x4",next_use,3,B,none,83026370,9997,30578881,8589489,39168370,1643520,9997,83,52447489,107989,8589489,16806,37938138,78059,0,0,0,0,0,0,0,0,0,0,664045,1317,1643520,3210,8342296,16327,7678251,15010,3612297,8597,0,0,33872184,71646,30259887,63049,0,0,0,0,0,0,0,0,4276342,1643520,2307565,42214480,9985816,4,3,46807,211895,87997,86048,36076,0.4060879209042214,0.4099685216541473,356578,152211,370375628800,157637724160,1.6828051629344722
toolagent_trace,0.01,4.0,"l1=0.01,l2x4",next_use,4,B,none,83026370,9997,30578881,8627019,39205900,1634772,9997,81,52447489,107989,8627019,16879,37910009,78001,0,0,0,0,0,0,0,0,0,0,662426,1316,1634772,3193,8313514,16271,7651088,14955,3613263,8600,0,0,33872184,71646,30258921,63046,0,0,0,0,0,0,0,0,4275689,1634772,2297198,42185698,9948286,3,3,46956,211746,87945,86019,36087,0.40623671757671925,0.4103360054579567,355637,152453,369286766592,157868906496,1.6795453042796558
toolagent_trace,0.02,4.0,"l1=0.02,l2x4",binary,0,B,all,83026370,9997,32176527,4732133,36908660,3479240,9997,67,50849843,104856,4732133,9250,38351308,78879,0,0,0,0,0,0,0,0,0,0,796940,1581,3479240,6797,8766286,17163,7969346,15582,3490222,8349,0,0,33872184,71646,30381962,63297,0,0,0,0,0,0,0,0,4287162,3479240,4276180,42638470,12245526,0,0,42662,199617,88761,88810,39625,0.4449019873056904,0.4464235418708667,405256,173892,418814164992,179348617216,2.030167771282005
toolagent_trace,0.02,4.0,"l1=0.02,l2x4",binary,1,B,all,83026370,9997,32176527,4966565,37143092,3299887,9997,66,50849843,104856,4966565,9706,38294471,78770,0,0,0,0,0,0,0,0,0,0,794527,1577,3299887,6449,8711207,17055,7916680,15478,3494393,8354,0,0,33872184,71646,30377791,63292,0,0,0,0,0,0,0,0,4288920,3299887,4094414,42583391,12011094,0,0,42881,199411,88677,88443,39460,0.4435211698451941,0.44498573474519887,406349,173386,419956076544,178704369664,2.0377461624484106
toolagent_trace,0.02,4.0,"l1=0.02,l2x4",binary,2,B,all,83026370,9997,32176527,4838101,37014628,3401374,9997,69,50849843,104856,4838101,9457,38322817,78827,0,0,0,0,0,0,0,0,0,0,793570,1575,3401374,6644,8738184,17109,7944614,15534,3493981,8353,0,0,33872184,71646,30378203,63293,0,0,0,0,0,0,0,0,4287551,3401374,4194944,42610368,12139558,0,0,42805,199485,88732,88718,39725,0.4447351931222899,0.4476964342063742,403540,173926,416942393344,179290562560,2.0229089906509263
toolagent_trace,0.02,4.0,"l1=0.02,l2x4",binary,3,B,all,83026370,9997,32176527,4827844,37004371,3336222,9997,66,50849843,104856,4827844,9436,38397144,78972,0,0,0,0,0,0,0,0,0,0,798193,1586,3336222,6517,8813593,17257,8015400,15671,3490440,8345,0,0,33872184,71646,30381744,63301,0,0,0,0,0,0,0,0,4288633,3336222,4134415,42685777,12149815,0,0,42619,199663,88863,88809,39735,0.44479447869660377,0.4471489821410486,406082,173608,419553320960,178918981632,2.0338370153709
toolagent_trace,0.02,4.0,"l1=0.02,l2x4",binary,4,B,all,83026370,9997,32176527,4949134,37125661,3275001,9997,67,50849843,104856,4949134,9673,38337230,78854,0,0,0,0,0,0,0,0,0,0,788365,1563,3275001,6399,8753524,17138,7965159,15575,3500113,8367,0,0,33872184,71646,30372071,63279,0,0,0,0,0,0,0,0,4288478,3275001,4063366,42625708,12028525,0,0,42764,199520,88752,88598,39435,0.44405573376102647,0.4443280151433207,406940,172797,420471113728,178093029376,2.0395950280673616
toolagent_trace,0.02,4.0,"l1=0.02,l2x4",binary,0,B,direct_child,83026370,9997,32176527,4725832,36902359,3492382,9997,63,50849843,104856,4725832,9235,38340667,78865,0,0,53413,117,0,0,268912,548,215499,431,754375,1487,3492382,6822,8490533,16605,7736158,15118,3483174,8330,0,0,33872184,71646,30389010,63316,0,0,0,0,0,0,0,0,4290962,3492382,4300170,42631629,12251827,18508,9407,42760,181063,79365,84514,37314,0.46676571138222606,0.47015687015687013,392247,165604,408904097792,172478400512,2.1663564615631024
toolagent_trace,0.02,4.0,"l1=0.02,l2x4",binary,1,B,direct_child,83026370,9997,32176527,4650167,36826694,3565192,9997,62,50849843,104856,4650167,9086,38343124,78871,0,0,52118,113,0,0,266207,542,214089,429,761161,1501,3565192,6964,8496093,16618,7734932,15117,3478081,8321,0,0,33872184,71646,30394103,63325,0,0,0,0,0,0,0,0,4291360,3565192,4378471,42634484,12327492,18342,9258,42716,181272,79523,84593,37300,0.4666633567235977,0.4690466908944582,389536,164310,405996120064,171116177408,2.1489033055298115
toolagent_trace,0.02,4.0,"l1=0.02,l2x4",binary,2,B,direct_child,83026370,9997,32176527,4899517,37076044,3261952,9997,63,50849843,104856,4899517,9574,38396274,78977,0,0,56496,123,0,0,301350,612,244854,489,753773,1486,3261952,6371,8514840,16653,7761067,15167,3481831,8325,0,0,33872184,71646,30390353,63321,0,0,0,0,0,0,0,0,4292100,3261952,4072221,42688374,12078142,18596,9433,42668,181076,79452,84488,37278,0.4665886147253087,0.46918894426823743,388878,163118,405377640448,169903097856,2.1475954847688263
toolagent_trace,0.02,4.0,"l1=0.02,l2x4",binary,3,B,direct_child,83026370,9997,32176527,4732487,36909014,3459102,9997,63,50849843,104856,4732487,9248,38366207,78917,0,0,53288,116,0,0,257728,525,204440,409,753999,1488,3459102,6757,8528342,16680,7774343,15192,3484760,8330,0,0,33872184,71646,30387424,63316,0,0,0,0,0,0,0,0,4292047,3459102,4266389,42658254,12245172,18440,9341,42551,181347,79478,84676,37335,0.4669280440260936,0.46975263594957095,391693,165114,408302733312,171951218688,2.1599089039245203
toolagent_trace,0.02,4.0,"l1=0.02,l2x4",binary,4,B,direct_child,83026370,9997,32176527,4733044,36909571,3478432,9997,61,50849843,104856,4733044,9248,38345364,78878,0,0,55941,121,0,0,272011,552,216070,431,755899,1491,3478432,6794,8494172,16616,7738273,15125,3481163,8324,0,0,33872184,71646,30391021,63322,0,0,0,0,0,0,0,0,4293003,3478432,4290272,42638367,12244615,18528,9341,42715,181094,79453,84575,37354,0.4670226512198085,0.4701395793739695,390197,164353,406639063040,171166179328,2.154665532817211
toolagent_trace,0.02,4.0,"l1=0.02,l2x4",binary,0,B,none,83026370,9997,32176527,4198292,36374819,2495114,9997,59,50849843,104856,4198292,8201,39857867,81841,0,0,481123,950,1029258,2013,6139228,12013,5658105,11063,376852,751,1465856,2863,4145025,8120,3768173,7369,3440595,8237,0,0,33872184,71646,30431589,63409,0,0,0,0,0,0,0,0,4298570,2495114,3353089,44156437,12779367,92788,53999,38704,110845,37750,39707,11446,0.3582209391492625,0.30320529801324503,148798,31996,155038058496,33248473088,1.3423970409129866
toolagent_trace,0.02,4.0,"l1=0.02,l2x4",binary,1,B,none,83026370,9997,32176527,4188159,36364686,2484113,9997,61,50849843,104856,4188159,8183,39878504,81881,0,0,472541,935,1045251,2045,6256962,12244,5784421,11309,391998,779,1438862,2811,4048425,7927,3656427,7148,3434528,8222,0,0,33872184,71646,30437656,63424,0,0,0,0,0,0,0,0,4299067,2484113,3348652,44177571,12789500,93625,54603,38570,110151,37208,39850,11488,0.36177610734355564,0.3087508062782197,148602,32257,154780958720,33507670016,1.349075360187379
toolagent_trace,0.02,4.0,"l1=0.02,l2x4",binary,2,B,none,83026370,9997,32176527,4261354,36437881,2399800,9997,61,50849843,104856,4261354,8326,39891443,81905,0,0,478225,945,874040,1709,6271890,12273,5793665,11328,380992,758,1525760,2980,4044615,7922,3663623,7164,3438029,8233,0,0,33872184,71646,30434155,63413,0,0,0,0,0,0,0,0,4297246,2399800,3259017,44188689,12716305,93856,54964,38610,109873,36849,39608,11273,0.3604889281261092,0.3059241770468669,147638,31317,153824004096,32534329344,1.3437150164280578
toolagent_trace,0.02,4.0,"l1=0.02,l2x4",binary,3,B,none,83026370,9997,32176527,4246558,36423085,2427601,9997,59,50849843,104856,4246558,8296,39876790,81879,0,0,470839,932,950481,1858,6192752,12123,5721913,11191,390162,775,1477120,2885,4110748,8048,3720586,7273,3437893,8231,0,0,33872184,71646,30434291,63415,0,0,0,0,0,0,0,0,4298894,2427601,3288602,44175684,12731101,93888,54756,38591,109863,37040,39424,11375,0.3588469275370234,0.3071004319654428,146286,31743,152365084672,32942663680,1.331531088719587
toolagent_trace,0.02,4.0,"l1=0.02,l2x4",binary,4,B,none,83026370,9997,32176527,4255195,36431722,2390631,9997,61,50849843,104856,4255195,8314,39905155,81935,0,0,484953,960,1086114,2123,6239128,12213,5754175,11253,376085,745,1304517,2548,4092705,8012,3716620,7267,3437824,8231,0,0,33872184,71646,30434360,63415,0,0,0,0,0,0,0,0,4298862,2390631,3251669,44204017,12722464,94066,54914,38509,109769,36939,39629,11383,0.36102178210605906,0.3081566907604429,147186,31571,153364582400,32803479552,1.340870373238346
toolagent_trace,0.02,4.0,"l1=0.02,l2x4",next_use,0,B,all,83026370,9997,32176527,4244673,36421200,3581504,9997,78,50849843,104856,4244673,8306,38738545,79634,0,0,0,0,0,0,0,0,0,0,799349,1579,3581504,6997,9151482,17907,8352133,16328,3485772,8340,0,0,33872184,71646,30386412,63306,0,0,0,0,0,0,0,0,4285121,3581504,4380853,43023666,12732986,0,0,40712,201568,89524,89561,39707,0.444321519288776,0.44353469460703276,404340,173448,417322782720,178736498688,2.005973170344499
toolagent_trace,0.02,4.0,"l1=0.02,l2x4",next_use,1,B,all,83026370,9997,32176527,4182691,36359218,3628436,9997,79,50849843,104856,4182691,8185,38753794,79663,0,0,0,0,0,0,0,0,0,0,801232,1583,3628436,7090,9166532,17935,8365300,16352,3483690,8335,0,0,33872184,71646,30388494,63311,0,0,0,0,0,0,0,0,4284922,3628436,4429668,43038716,12794968,0,0,40553,201722,89546,89684,39707,0.44459206234322485,0.44342572532553104,405766,174552,418894987264,179889029120,2.0115108912265396
toolagent_trace,0.02,4.0,"l1=0.02,l2x4",next_use,2,B,all,83026370,9997,32176527,4220071,36396598,3531949,9997,78,50849843,104856,4220071,8256,38814259,79781,0,0,0,0,0,0,0,0,0,0,798904,1582,3531949,6900,9225639,18054,8426735,16472,3484660,8337,0,0,33872184,71646,30387524,63309,0,0,0,0,0,0,0,0,4283564,3531949,4330853,43097823,12757588,0,0,40541,201732,89661,89776,39775,0.4450260741974501,0.44361539576850584,402418,172329,415234318336,177469366272,1.9948149029405349
toolagent_trace,0.02,4.0,"l1=0.02,l2x4",next_use,3,B,all,83026370,9997,32176527,4300909,36477436,3597044,9997,78,50849843,104856,4300909,8415,38666061,79495,0,0,0,0,0,0,0,0,0,0,801343,1586,3597044,7027,9079706,17768,8278363,16182,3484486,8333,0,0,33872184,71646,30387698,63313,0,0,0,0,0,0,0,0,4285829,3597044,4398387,42951890,12676750,0,0,40866,201415,89378,89623,39655,0.444966859469255,0.44367741502383135,406932,174402,420063711232,179803189248,2.0203659111784127
toolagent_trace,0.02,4.0,"l1=0.02,l2x4",next_use,4,B,all,83026370,9997,32176527,4340956,36517483,3524512,9997,81,50849843,104856,4340956,8494,38698772,79559,0,0,0,0,0,0,0,0,0,0,808877,1598,3524512,6887,9112191,17829,8303314,16231,3476726,8318,0,0,33872184,71646,30395458,63328,0,0,0,0,0,0,0,0,4285603,3524512,4333389,42984375,12636703,0,0,40663,201609,89443,89697,39631,0.4449057333749981,0.4430866585423119,403961,172831,416932257792,178005178368,2.0036853513484023
toolagent_trace,0.02,4.0,"l1=0.02,l2x4",next_use,0,B,direct_child,83026370,9997,32176527,4280380,36456907,3534878,9997,73,50849843,104856,4280380,8371,38746873,79656,0,0,55300,119,0,0,286463,581,231163,462,767393,1512,3534878,6905,8875938,17353,8108545,15841,3465019,8293,0,0,33872184,71646,30407165,63353,0,0,0,0,0,0,0,0,4287712,3534878,4357571,43034585,12697279,19396,9494,40664,182258,80052,84783,37178,0.4651812266128236,0.4644231249687703,387491,164319,403760433152,171131117568,2.1260575667460415
toolagent_trace,0.02,4.0,"l1=0.02,l2x4",next_use,1,B,direct_child,83026370,9997,32176527,4307936,36484463,3499783,9997,73,50849843,104856,4307936,8425,38754520,79670,0,0,56705,125,21504,42,330325,667,273620,542,764493,1502,3478279,6795,8839615,17281,8075122,15779,3466406,8297,0,0,33872184,71646,30405778,63349,0,0,0,0,0,0,0,0,4287604,3499783,4320981,43042124,12669723,19394,9595,40608,182326,79982,85075,37201,0.4666092603358819,0.4651171513590558,388328,163716,404469170176,170383314944,2.1298553141076972
toolagent_trace,0.02,4.0,"l1=0.02,l2x4",next_use,2,B,direct_child,83026370,9997,32176527,4212808,36389335,3553310,9997,73,50849843,104856,4212808,8239,38795010,79752,0,0,59182,127,0,0,300450,609,241268,482,761524,1496,3553310,6941,8911091,17421,8149567,15925,3468009,8301,0,0,33872184,71646,30404175,63345,0,0,0,0,0,0,0,0,4288715,3553310,4374016,43083725,12764851,19379,9482,40553,182391,80166,85185,37296,0.4670460713522049,0.4652346381258888,389283,167152,405587974144,174092886016,2.1343322861325396
toolagent_trace,0.02,4.0,"l1=0.02,l2x4",next_use,3,B,direct_child,83026370,9997,32176527,4367263,36543790,3426834,9997,69,50849843,104856,4367263,8539,38766838,79695,0,0,55386,117,0,0,287632,585,232246,468,759341,1497,3426834,6694,8895930,17392,8136589,15895,3474181,8314,0,0,33872184,71646,30398003,63332,0,0,0,0,0,0,0,0,4288908,3426834,4241561,43055746,12610396,19432,9425,40549,182347,80169,84964,37166,0.465946793750377,0.4635956541805436,387726,164005,404005560320,170821763072,2.126308631345731
toolagent_trace,0.02,4.0,"l1=0.02,l2x4",next_use,4,B,direct_child,83026370,9997,32176527,4244177,36420704,3535872,9997,72,50849843,104856,4244177,8300,38779527,79725,0,0,56320,120,0,0,280553,570,224233,450,763024,1502,3535872,6906,8917057,17434,8154033,15932,3470923,8303,0,0,33872184,71646,30401261,63343,0,0,0,0,0,0,0,0,4290267,3535872,4355216,43069794,12733482,19518,9615,40528,182282,80007,85096,37288,0.46683709856156946,0.4660592198182659,389125,165179,405458239488,172065003520,2.1347417737352017
toolagent_trace,0.02,4.0,"l1=0.02,l2x4",next_use,0,B,none,83026370,9997,32176527,3731013,35907540,2435429,9997,70,50849843,104856,3731013,7296,40387236,82872,0,0,490977,967,1036645,2029,6933150,13565,6442173,12598,383444,760,1398784,2732,3878067,7588,3494623,6828,3421744,8200,0,0,33872184,71646,30450440,63446,0,0,0,0,0,0,0,0,4296165,2435429,3309850,44683401,13246646,111003,58163,35538,95786,34614,30524,9540,0.318668698974798,0.2756110244409776,105936,26049,110218063872,27025428480,1.105965381162174
toolagent_trace,0.02,4.0,"l1=0.02,l2x4",next_use,1,B,none,83026370,9997,32176527,3722679,35899206,2407629,9997,72,50849843,104856,3722679,7281,40422271,82944,0,0,516952,1020,1039053,2033,6938179,13577,6421227,12557,355343,700,1368576,2673,3909172,7646,3553829,6946,3424969,8205,0,0,33872184,71646,30447215,63441,0,0,0,0,0,0,0,0,4297264,2407629,3279924,44719535,13254980,110901,58247,35495,95929,34599,30759,9709,0.32064339250904317,0.28061504667764964,106051,26552,110362234880,27561879552,1.105515537532967
toolagent_trace,0.02,4.0,"l1=0.02,l2x4",next_use,2,B,none,83026370,9997,32176527,3810491,35987018,2319073,9997,69,50849843,104856,3810491,7450,40423876,82946,0,0,489605,967,1090785,2133,6953348,13606,6463743,12639,382299,755,1228288,2399,3894747,7622,3512448,6867,3424499,8206,0,0,33872184,71646,30447685,63440,0,0,0,0,0,0,0,0,4296403,2319073,3190977,44720279,13167168,110691,58180,35558,96083,34669,30782,9685,0.3203688477670347,0.27935619717903604,105755,26658,109987084288,27645997056,1.1006629684751725
toolagent_trace,0.02,4.0,"l1=0.02,l2x4",next_use,3,B,none,83026370,9997,32176527,3738693,35915220,2352439,9997,70,50849843,104856,3738693,7311,40462796,83020,0,0,504909,998,1020215,1996,7003487,13701,6498578,12703,372019,735,1332224,2602,3883040,7600,3511021,6865,3418987,8194,0,0,33872184,71646,30453197,63452,0,0,0,0,0,0,0,0,4295915,2352439,3229367,44758711,13238966,111144,58355,35494,95693,34573,30668,9588,0.3204832119381773,0.2773262372371504,103601,26189,107731539968,27171885056,1.0826392735100792
toolagent_trace,0.02,4.0,"l1=0.02,l2x4",next_use,4,B,none,83026370,9997,32176527,3786967,35963494,2328273,9997,69,50849843,104856,3786967,7405,40436916,82974,0,0,504305,996,1005265,1965,6969689,13638,6465384,12642,369107,728,1323008,2584,3892730,7618,3523623,6890,3424275,8204,0,0,33872184,71646,30447909,63442,0,0,0,0,0,0,0,0,4297687,2328273,3201685,44734603,13190692,111109,58379,35475,95742,34501,30719,9619,0.32085187274132565,0.27880351294165384,104917,26064,109134692352,27037964288,1.0958304610306866
