trace,l1_fraction,l2_multiplier,cell,target,seed,arm,variant,l1_policy,l1_capacity_bytes,l2_policy,l2_capacity_bytes,hit_model,closure,measured_requests,requested_tokens,requested_blocks,avoided_prefill_tokens,l1_avoided_tokens,l2_avoided_tokens,l1_hit_blocks,l2_hit_blocks,l2_present_unusable_blocks,l2_present_unusable_tokens,l1_evictions,l2_admissions,l2_rejections,l2_evictions,l2_ancestor_copy_bytes,l2_byte_seconds,l2_already_held,offline_tiebreak,l2_eviction,l2_sample_width,l2_seed,l2_arm,l2_decisions,l2_byte_seconds_depth_1,l2_avoided_tokens_depth_1,l2_admitted_bytes_depth_1,l2_byte_seconds_depth_2-3,l2_avoided_tokens_depth_2-3,l2_admitted_bytes_depth_2-3,l2_byte_seconds_depth_4-7,l2_avoided_tokens_depth_4-7,l2_admitted_bytes_depth_4-7,l2_byte_seconds_depth_8-15,l2_avoided_tokens_depth_8-15,l2_admitted_bytes_depth_8-15,l2_byte_seconds_depth_16-31,l2_avoided_tokens_depth_16-31,l2_admitted_bytes_depth_16-31,l2_byte_seconds_depth_32-63,l2_avoided_tokens_depth_32-63,l2_admitted_bytes_depth_32-63,l2_byte_seconds_depth_64+,l2_avoided_tokens_depth_64+,l2_admitted_bytes_depth_64+,protected_offer_count,protected_offer_window_count,protected_overflow_offer_count,protected_overflow_offer_window_count,first_round_override_count,first_round_override_window_count,oversized_ineligible_count,oversized_ineligible_window_count,seconds,best_heap_arm,best_heap_avoided_tokens,delta_vs_best_heap_tokens,best_sampled_arm,best_sampled_avoided_tokens,delta_vs_best_sampled_tokens,offline_avoided_tokens
toolagent_trace,0.01,4.0,"l1=0.01,l2x4",binary,0,B,direct_child,lru,1784653926,learned,7138615706,tree,union,9997,83026370,167732,38431591,30578881,7852710,59743,15341,2347,1201664,265705,251045,14660,200740,0,10086272530020.355,0,prefix_first,sampled,16,0,B_direct_child,215400,1321202614.272,2560,5242880,1236606295582.7197,1036785,8453974016,1740375439802.3694,1332736,15544905728,2337035892035.585,1621685,24157489152,2294803780919.296,1809408,25130221568,1552751285340.1604,1226752,18284290048,923378633725.9521,822784,12279328768,231387,93067,183839,76495,2658,2398,0,0,60.16823601722717,lru_2hit,40318275,-1886684,lru_2hit_s,39692580,-1260989,49154186
toolagent_trace,0.01,4.0,"l1=0.01,l2x4",binary,1,B,direct_child,lru,1784653926,learned,7138615706,tree,union,9997,83026370,167732,38272729,30578881,7693848,59743,15029,2582,1321984,265705,251015,14690,200815,0,10086280594765.822,0,prefix_first,sampled,16,1,B_direct_child,215505,1321202614.272,2560,5242880,1238294238453.7595,1045504,8453722112,1745669742983.168,1336320,15558215680,2338047975274.496,1603096,24165255168,2290335559241.7285,1734144,25137106944,1550775069569.0225,1201664,18287976448,921836806629.3761,770560,12278790144,231382,93149,183927,76642,2614,2337,0,0,61.96868181228638,lru_2hit,40318275,-2045546,lru_2hit_s,39681859,-1409130,49154186
toolagent_trace,0.01,4.0,"l1=0.01,l2x4",binary,2,B,direct_child,lru,1784653926,learned,7138615706,tree,union,9997,83026370,167732,38376207,30578881,7797326,59743,15232,2387,1222144,265705,251141,14564,200986,0,10086280642240.512,0,prefix_first,sampled,16,2,B_direct_child,215550,1321202614.272,2560,5242880,1243839497097.2153,1041905,8453365760,1742414127679.4875,1329594,15569616896,2334695437649.9194,1609379,24142604288,2288059486330.881,1760256,25122535424,1552292397496.3193,1222656,18278866944,923658493372.4163,830976,12272676864,231442,93116,184045,76631,2599,2335,0,0,60.2162504196167,lru_2hit,40318275,-1942068,lru_2hit_s,39568195,-1191988,49154186
toolagent_trace,0.01,4.0,"l1=0.01,l2x4",binary,3,B,direct_child,lru,1784653926,learned,7138615706,tree,union,9997,83026370,167732,38326465,30578881,7747584,59743,15132,2441,1249792,265705,251132,14573,200999,0,10086270062188.543,0,prefix_first,sampled,16,3,B_direct_child,215572,1321202614.272,2560,5242880,1235235973376.0007,1036288,8444465152,1736786969108.4797,1319424,15573319680,2333998206332.9263,1588736,24165238784,2302536023871.4883,1758720,25118281728,1551510682482.6887,1221120,18289813504,924881004402.6879,820736,12278804480,231434,93130,184021,76660,2652,2346,0,0,62.02106833457947,lru_2hit,40318275,-1991810,lru_2hit_s,39611051,-1284586,49154186
toolagent_trace,0.01,4.0,"l1=0.01,l2x4",binary,4,B,direct_child,lru,1784653926,learned,7138615706,tree,union,9997,83026370,167732,38266392,30578881,7687511,59743,15018,2527,1293824,265705,251152,14553,201008,0,10086292502945.793,0,prefix_first,sampled,16,4,B_direct_child,215561,1321202614.272,2560,5242880,1236853923354.6228,1035264,8448952320,1754432043008.0005,1315328,15555055616,2333211730827.2646,1592348,24156045312,2288365334525.952,1745723,25128267776,1552049657440.2566,1194496,18279364608,920058611175.4241,801792,12284737536,231479,93123,184072,76685,2589,2313,0,0,88.66769337654114,lru_2hit,40318275,-2051883,lru_2hit_s,39556931,-1290539,49154186
toolagent_trace,0.01,4.0,"l1=0.01,l2x4",binary,0,B,none,lru,1784653926,learned,7138615706,tree,union,9997,83026370,167732,38454454,30578881,7875573,59743,15383,2147,1098883,265705,247944,17761,197746,0,10086261386401.793,0,prefix_first,sampled,16,0,B_none,215507,1321202614.272,2560,5242880,1250454600947.7117,1027057,8423806976,1754162314287.1038,1323008,15467915264,2340327830073.344,1648132,23872821248,2293420643049.4727,1806848,24516734976,1535158100916.2239,1236992,17451139072,911416694513.6641,830976,11167776768,0,0,0,0,0,0,0,0,57.96839261054993,lru_2hit,40318275,-1863821,lru_2hit_s,39692580,-1238126,49154186
toolagent_trace,0.01,4.0,"l1=0.01,l2x4",binary,1,B,none,lru,1784653926,learned,7138615706,tree,union,9997,83026370,167732,38491152,30578881,7912271,59743,15456,2075,1062400,265705,248037,17668,197851,0,10086265440516.096,0,prefix_first,sampled,16,1,B_none,215519,1321202614.272,2560,5242880,1254901313431.5525,1044861,8429574144,1751141916250.1123,1344442,15450195968,2340464686778.367,1636376,23864393728,2295136188745.729,1817600,24529963008,1532647888019.4556,1238528,17370726400,910652244676.6078,827904,11187312640,0,0,0,0,0,0,0,0,59.44349455833435,lru_2hit,40318275,-1827123,lru_2hit_s,39681859,-1190707,49154186
toolagent_trace,0.01,4.0,"l1=0.01,l2x4",binary,2,B,none,lru,1784653926,learned,7138615706,tree,union,9997,83026370,167732,38485620,30578881,7906739,59743,15445,2105,1077760,265705,247802,17903,197571,0,10086283669327.871,0,prefix_first,sampled,16,2,B_none,215474,1321202614.272,2560,5242880,1248198115917.8242,1043441,8428711936,1764948723070.977,1353146,15472678912,2330313741977.5996,1641992,23842160640,2290925743425.5356,1810944,24474404864,1540040186130.4312,1226752,17375676416,910535956191.2319,827904,11130648576,0,0,0,0,0,0,0,0,58.24819278717041,lru_2hit,40318275,-1832655,lru_2hit_s,39568195,-1082575,49154186
toolagent_trace,0.01,4.0,"l1=0.01,l2x4",binary,3,B,none,lru,1784653926,learned,7138615706,tree,union,9997,83026370,167732,38438085,30578881,7859204,59743,15351,2165,1108480,265705,247919,17786,197799,0,10086304986173.436,0,prefix_first,sampled,16,3,B_none,215585,1321202614.272,2560,5242880,1250263184470.015,1029632,8404801536,1751979012112.384,1318912,15451377664,2333933537984.5107,1642500,23826034688,2297777996953.599,1827840,24532856832,1537683690035.1995,1244160,17423943680,913346362003.456,793600,11148722176,0,0,0,0,0,0,0,0,59.30884099006653,lru_2hit,40318275,-1880190,lru_2hit_s,39611051,-1172966,49154186
toolagent_trace,0.01,4.0,"l1=0.01,l2x4",binary,4,B,none,lru,1784653926,learned,7138615706,tree,union,9997,83026370,167732,38480605,30578881,7901724,59743,15436,2066,1057792,265705,247662,18043,197524,0,10086300698531.84,0,prefix_first,sampled,16,4,B_none,215567,1321202614.272,2560,5242880,1246445396516.8628,1031680,8423987200,1754778721003.5198,1340416,15441041408,2344806577799.1685,1644060,23838511104,2297434654758.9116,1795072,24499941376,1532734896246.7837,1257472,17360156672,908779249592.3206,830464,11091148800,0,0,0,0,0,0,0,0,106.24713397026062,lru_2hit,40318275,-1837670,lru_2hit_s,39556931,-1076326,49154186
toolagent_trace,0.01,4.0,"l1=0.01,l2x4",next_use,0,B,all,lru,1784653926,learned,7138615706,tree,union,9997,83026370,167732,39206695,30578881,8627814,59743,16878,3148,1611729,265705,265705,0,211832,0,10086132111722.5,0,prefix_first,sampled,16,0,B_all,211832,1229976502.272,2048,5242880,1113983180498.9446,1199482,8919764992,1691977903058.9438,1624668,16070215680,2369763090585.602,1925110,25780889600,2283556849793.024,1925548,25609005056,1586946626043.9043,1221870,18607943680,1038674485239.8087,729088,12417691648,265705,108010,199078,82499,2,2,0,0,106.62455129623413,lru_2hit,40318275,-1111580,lru_2hit_s,39692580,-485885,49154186
toolagent_trace,0.01,4.0,"l1=0.01,l2x4",next_use,1,B,all,lru,1784653926,learned,7138615706,tree,union,9997,83026370,167732,39221478,30578881,8642597,59743,16909,3126,1600416,265705,265705,0,211789,0,10086120732010.496,0,prefix_first,sampled,16,1,B_all,211789,1321202614.272,2560,5242880,1114402580475.904,1202042,8919764992,1693220797165.5679,1617748,16070215680,2369501287028.737,1966781,25780889600,2278063167297.5356,1906604,25609005056,1590121782384.6392,1220334,18607943680,1039489915043.8401,726528,12417691648,265705,108010,199050,82505,3,3,0,0,63.230443716049194,lru_2hit,40318275,-1096797,lru_2hit_s,39681859,-460381,49154186
toolagent_trace,0.01,4.0,"l1=0.01,l2x4",next_use,2,B,all,lru,1784653926,learned,7138615706,tree,union,9997,83026370,167732,39244473,30578881,8665592,59743,16951,3056,1564672,265705,265705,0,211834,0,10086116040574.977,0,prefix_first,sampled,16,2,B_all,211834,1236267958.272,2048,5242880,1115340512712.7039,1202437,8919764992,1691915732228.097,1602652,16070215680,2372196691204.096,1945597,25780889600,2281639224842.2407,1942956,25609005056,1583509459726.336,1239278,18607943680,1040278151903.2318,730624,12417691648,265705,108010,199054,82514,2,2,0,0,72.69622087478638,lru_2hit,40318275,-1073802,lru_2hit_s,39568195,-323722,49154186
toolagent_trace,0.01,4.0,"l1=0.01,l2x4",next_use,3,B,all,lru,1784653926,learned,7138615706,tree,union,9997,83026370,167732,39145217,30578881,8566336,59743,16760,3249,1663383,265705,265705,0,211905,0,10086159232784.385,0,prefix_first,sampled,16,3,B_all,211905,1236267958.272,2048,5242880,1109518724409.3445,1196410,8919764992,1700666484627.4565,1590130,16070215680,2360441536600.0635,1903802,25780889600,2287956787169.2793,1890732,25609005056,1585171144886.2725,1244910,18607943680,1041168287133.696,738304,12417691648,265705,108010,199111,82513,4,4,0,0,70.6022264957428,lru_2hit,40318275,-1173058,lru_2hit_s,39611051,-465834,49154186
toolagent_trace,0.01,4.0,"l1=0.01,l2x4",next_use,4,B,all,lru,1784653926,learned,7138615706,tree,union,9997,83026370,167732,39173288,30578881,8594407,59743,16816,3202,1638930,265705,265705,0,211852,0,10086117168013.309,0,prefix_first,sampled,16,4,B_all,211852,1270869917.696,2048,5242880,1113112045344.7666,1201455,8919764992,1697444334870.5278,1599098,16070215680,2367183791405.0557,1918372,25780889600,2275800001060.863,1899948,25609005056,1587814181861.3762,1238254,18607943680,1043491943553.0239,735232,12417691648,265705,108010,199096,82513,1,1,0,0,60.81510329246521,lru_2hit,40318275,-1144987,lru_2hit_s,39556931,-383643,49154186
toolagent_trace,0.01,4.0,"l1=0.01,l2x4",next_use,0,B,direct_child,lru,1784653926,learned,7138615706,tree,union,9997,83026370,167732,39306556,30578881,8727675,59743,17072,2970,1520640,265705,265699,6,211812,0,10086119600662.527,0,prefix_first,sampled,16,0,B_direct_child,211818,1229976502.272,2048,5242880,1111915722018.8157,1204485,8919764992,1692094520135.6804,1606748,16070017024,2373050113292.287,1905280,25778042880,2279335224811.5205,1930156,25608271872,1587374350565.3752,1278702,18607943680,1041119693336.5764,800256,12417691648,242277,98002,190876,78837,0,0,0,0,79.16102290153503,lru_2hit,40318275,-1011719,lru_2hit_s,39692580,-386024,49154186
toolagent_trace,0.01,4.0,"l1=0.01,l2x4",next_use,1,B,direct_child,lru,1784653926,learned,7138615706,tree,union,9997,83026370,167732,39158736,30578881,8579855,59743,16785,3209,1642418,265705,265702,3,211834,0,10086132217534.463,0,prefix_first,sampled,16,1,B_direct_child,211837,1321202614.272,2560,5242880,1115826569773.0564,1202554,8919764992,1694136833974.2712,1603164,16070215680,2370967403769.855,1947807,25780236288,2277877303844.864,1892780,25609005056,1588109364189.183,1221358,18607943680,1037893539368.9604,709632,12416147456,242278,98003,190901,78898,0,0,0,0,61.78139281272888,lru_2hit,40318275,-1159539,lru_2hit_s,39681859,-523123,49154186
toolagent_trace,0.01,4.0,"l1=0.01,l2x4",next_use,2,B,direct_child,lru,1784653926,learned,7138615706,tree,union,9997,83026370,167732,39201009,30578881,8622128,59743,16866,3148,1611282,265705,265704,1,211829,0,10086133337516.033,0,prefix_first,sampled,16,2,B_direct_child,211830,1236267958.272,2048,5242880,1113123001237.5044,1201925,8919764992,1691171125387.2642,1600092,16070215680,2372650169950.2085,1931317,25780889600,2281642137499.6484,1938348,25609005056,1586827920537.6,1237742,18607261696,1039482714945.5358,710656,12417691648,242280,98005,190906,78877,0,0,0,0,102.37629413604736,lru_2hit,40318275,-1117266,lru_2hit_s,39568195,-367186,49154186
toolagent_trace,0.01,4.0,"l1=0.01,l2x4",next_use,3,B,direct_child,lru,1784653926,learned,7138615706,tree,union,9997,83026370,167732,39102938,30578881,8524057,59743,16676,3341,1710487,265705,265703,2,211902,0,10086157371688.96,0,prefix_first,sampled,16,3,B_direct_child,211904,1236267958.272,2048,5242880,1109039371395.0728,1200506,8919764992,1697053210890.2395,1590394,16070215680,2364908348121.088,1906315,25780889600,2285557778606.079,1886636,25609005056,1586842332798.9775,1213166,18607196160,1041520061919.2324,724992,12417691648,242279,98004,190966,78873,0,0,0,0,102.72311544418335,lru_2hit,40318275,-1215337,lru_2hit_s,39611051,-508113,49154186
toolagent_trace,0.01,4.0,"l1=0.01,l2x4",next_use,4,B,direct_child,lru,1784653926,learned,7138615706,tree,union,9997,83026370,167732,39195925,30578881,8617044,59743,16857,3217,1647104,265705,265701,4,211801,0,10086163052406.783,0,prefix_first,sampled,16,4,B_direct_child,211805,1321202614.272,2560,5242880,1111268790374.3997,1202437,8918923264,1692433933465.5994,1603676,16070215680,2365475397980.161,1901657,25780889600,2286588155222.0156,1890220,25608202240,1588402313854.9758,1257198,18606987264,1040673258895.3605,759296,12417691648,242278,98003,190860,78810,0,0,0,0,59.83552551269531,lru_2hit,40318275,-1122350,lru_2hit_s,39556931,-361006,49154186
toolagent_trace,0.01,4.0,"l1=0.01,l2x4",next_use,0,B,none,lru,1784653926,learned,7138615706,tree,union,9997,83026370,167732,39170918,30578881,8592037,59743,16809,3280,1679255,265705,265704,1,211720,0,10086117716590.592,0,prefix_first,sampled,16,0,B_none,211721,1233122230.272,2048,5242880,1110338559438.8481,1202042,8919764992,1689819027222.5273,1623674,16070215680,2371661983510.5283,1911319,25779886080,2284021616232.4478,1895340,25609005056,1586705562675.1997,1246958,18607943680,1042337845280.7682,710656,12417691648,0,0,0,0,0,0,0,0,57.77652287483215,lru_2hit,40318275,-1147357,lru_2hit_s,39692580,-521662,49154186
toolagent_trace,0.01,4.0,"l1=0.01,l2x4",next_use,1,B,none,lru,1784653926,learned,7138615706,tree,union,9997,83026370,167732,39168218,30578881,8589337,59743,16806,3196,1635603,265705,265703,2,211817,0,10086129245358.08,0,prefix_first,sampled,16,1,B_none,211819,1229976502.272,2048,5242880,1110707826833.4075,1202193,8919764992,1700805478504.4482,1602900,16070215680,2369641088931.8413,1903130,25779941376,2278439443922.9434,1891756,25609005056,1586287080445.952,1259758,18607126528,1039018350217.216,727552,12417691648,0,0,0,0,0,0,0,0,59.0989134311676,lru_2hit,40318275,-1150057,lru_2hit_s,39681859,-513641,49154186
toolagent_trace,0.01,4.0,"l1=0.01,l2x4",next_use,2,B,none,lru,1784653926,learned,7138615706,tree,union,9997,83026370,167732,39209624,30578881,8630743,59743,16884,3147,1611264,265705,265702,3,211822,0,10086118535055.36,0,prefix_first,sampled,16,2,B_none,211825,1236267958.272,2048,5242880,1111264071137.28,1204997,8919764992,1690205753526.2717,1584468,16070215680,2370657828681.727,1903844,25779046400,2281486789967.873,1932716,25609005056,1590831005687.8086,1279214,18607943680,1040436818096.1278,723456,12416661504,0,0,0,0,0,0,0,0,64.68227696418762,lru_2hit,40318275,-1108651,lru_2hit_s,39568195,-358571,49154186
toolagent_trace,0.01,4.0,"l1=0.01,l2x4",next_use,3,B,none,lru,1784653926,learned,7138615706,tree,union,9997,83026370,167732,39168370,30578881,8589489,59743,16806,3210,1643520,265705,265701,4,211895,0,10086124719220.736,0,prefix_first,sampled,16,3,B_none,211899,1321202614.272,2560,5242880,1110058436265.984,1188538,8919035904,1699222772314.1118,1582714,16070215680,2365367795398.657,1896675,25780283392,2282837589090.3037,1894828,25609005056,1588367070674.944,1265902,18607943680,1038949852862.4636,758272,12416772096,0,0,0,0,0,0,0,0,65.55231738090515,lru_2hit,40318275,-1149905,lru_2hit_s,39611051,-442681,49154186
toolagent_trace,0.01,4.0,"l1=0.01,l2x4",next_use,4,B,none,lru,1784653926,learned,7138615706,tree,union,9997,83026370,167732,39205900,30578881,8627019,59743,16879,3193,1634772,265705,265702,3,211746,0,10086133060513.791,0,prefix_first,sampled,16,4,B_none,211749,1311765430.272,2048,5242880,1116625039024.1282,1212282,8919764992,1694657503791.1042,1617018,16070215680,2357698644660.223,1916093,25779867648,2283480899872.767,1913260,25609005056,1592981983782.9124,1249518,18607067136,1039377223952.3846,716800,12416839680,0,0,0,0,0,0,0,0,57.02424764633179,lru_2hit,40318275,-1112375,lru_2hit_s,39556931,-351031,49154186
toolagent_trace,0.02,4.0,"l1=0.02,l2x4",binary,0,B,all,lru,3569307853,learned,14277231411,tree,union,9997,83026370,167732,36908660,32176527,4732133,62876,9250,6797,3479240,255969,255969,0,199617,0,20173019733319.67,0,prefix_first,sampled,16,0,B_all,199617,1204810678.272,2560,5242880,2434420628475.9033,779717,8420474880,3533082903801.856,825411,15314788352,4822539342528.507,934621,24864417792,4458832565843.967,971776,24825780224,2921589422813.1836,642048,18238597120,2001350059177.9836,576000,12469925888,255969,104814,186897,83357,42521,24037,0,0,66.53444361686707,lru,44875616,-7966956,lru_s,43880023,-6971363,49154186
toolagent_trace,0.02,4.0,"l1=0.02,l2x4",binary,1,B,all,lru,3569307853,learned,14277231411,tree,union,9997,83026370,167732,37143092,32176527,4966565,62876,9706,6449,3299887,255969,255969,0,199411,0,20173010509258.754,0,prefix_first,sampled,16,1,B_all,199411,1204810678.272,2560,5242880,2486694465069.057,792464,8420474880,3526924671254.53,861696,15314788352,4785470680868.864,969493,24864417792,4437144315389.95,1030144,24825780224,2940335731222.5273,706048,18238597120,1995235834775.552,604160,12469925888,255969,104814,186641,83232,42191,23900,0,0,65.40616464614868,lru,44875616,-7732524,lru_s,43760238,-6617146,49154186
toolagent_trace,0.02,4.0,"l1=0.02,l2x4",binary,2,B,all,lru,3569307853,learned,14277231411,tree,union,9997,83026370,167732,37014628,32176527,4838101,62876,9457,6644,3401374,255969,255969,0,199485,0,20172949744637.95,0,prefix_first,sampled,16,2,B_all,199485,1204810678.272,2560,5242880,2448405363451.904,794980,8420474880,3532937669980.1606,848963,15314788352,4791289412644.864,941870,24864417792,4459845309806.592,988672,24825780224,2967209060515.8374,700928,18238597120,1972058117560.3198,560128,12469925888,255969,104814,186735,83277,42169,23818,0,0,66.7472174167633,lru,44875616,-7860988,lru_s,43824238,-6809610,49154186
toolagent_trace,0.02,4.0,"l1=0.02,l2x4",binary,3,B,all,lru,3569307853,learned,14277231411,tree,union,9997,83026370,167732,37004371,32176527,4827844,62876,9436,6517,3336222,255969,255969,0,199663,0,20173002485921.793,0,prefix_first,sampled,16,3,B_all,199663,1204810678.272,2560,5242880,2445759041290.239,789465,8420474880,3527777136791.5527,852035,15314788352,4770294459416.574,960978,24864417792,4433147556343.8125,982230,24825780224,2976905766565.887,666624,18238597120,2017913714835.4546,573952,12469925888,255969,104814,186896,83440,42329,23967,0,0,64.19443488121033,lru,44875616,-7871245,lru_s,43935944,-6931573,49154186
toolagent_trace,0.02,4.0,"l1=0.02,l2x4",binary,4,B,all,lru,3569307853,learned,14277231411,tree,union,9997,83026370,167732,37125661,32176527,4949134,62876,9673,6399,3275001,255969,255969,0,199520,0,20172978800560.125,0,prefix_first,sampled,16,4,B_all,199520,1204810678.272,2560,5242880,2447538948376.576,792932,8420474880,3532128989388.7993,844288,15314788352,4779846421848.064,971050,24864417792,4411152690266.11,1026048,24825780224,2973319359778.815,705024,18238597120,2027787580223.4883,607232,12469925888,255969,104814,186829,83337,42483,23889,0,0,64.83945202827454,lru,44875616,-7749955,lru_s,43870943,-6745282,49154186
toolagent_trace,0.02,4.0,"l1=0.02,l2x4",binary,0,B,direct_child,lru,3569307853,learned,14277231411,tree,union,9997,83026370,167732,36902359,32176527,4725832,62876,9235,6822,3492382,255969,237461,18508,181063,0,20173145307533.312,0,prefix_first,sampled,16,0,B_direct_child,199571,1204810678.272,2560,5242880,2433651264020.4785,792976,7837116416,3547224515739.651,826368,14297178112,4739700999608.32,898232,22179661824,4466691950200.83,955392,23766136832,2979495943034.8794,679424,17463621632,2005175824250.8794,570880,12185327616,219297,88028,165909,73052,35237,20583,0,0,68.84424591064453,lru,44875616,-7973257,lru_s,43880023,-6977664,49154186
toolagent_trace,0.02,4.0,"l1=0.02,l2x4",binary,1,B,direct_child,lru,3569307853,learned,14277231411,tree,union,9997,83026370,167732,36826694,32176527,4650167,62876,9086,6964,3565192,255969,237627,18342,181272,0,20173153369434.117,0,prefix_first,sampled,16,1,B_direct_child,199614,1204810678.272,2560,5242880,2445492548020.224,771472,7842357248,3514901776338.945,803395,14416535552,4772985979062.275,904932,22215890944,4425259467794.432,937984,23750569984,2975832716543.999,661504,17483886592,2037476070995.969,568320,12115726336,219351,88104,165989,73121,35313,20633,0,0,68.48535752296448,lru,44875616,-8048922,lru_s,43760238,-6933544,49154186
toolagent_trace,0.02,4.0,"l1=0.02,l2x4",binary,2,B,direct_child,lru,3569307853,learned,14277231411,tree,union,9997,83026370,167732,37076044,32176527,4899517,62876,9574,6371,3261952,255969,237373,18596,181076,0,20173173986648.066,0,prefix_first,sampled,16,2,B_direct_child,199672,1204810678.272,2560,5242880,2399912585584.6406,796560,7861221376,3534026066161.663,872960,14341277696,4750266447566.849,952621,22185115648,4418026680676.352,984576,23744577536,3026045670975.4897,685056,17430288384,2043691725004.8018,605184,12118251520,219149,87957,165825,73070,35209,20587,0,0,70.61960339546204,lru,44875616,-7799572,lru_s,43824238,-6748194,49154186
toolagent_trace,0.02,4.0,"l1=0.02,l2x4",binary,3,B,direct_child,lru,3569307853,learned,14277231411,tree,union,9997,83026370,167732,36909014,32176527,4732487,62876,9248,6757,3459102,255969,237529,18440,181347,0,20173172245755.902,0,prefix_first,sampled,16,3,B_direct_child,199787,1204810678.272,2560,5242880,2441220620617.7285,777104,7838683136,3528987524216.831,820291,14396375040,4773814734442.496,943732,22235064320,4409176587102.208,976384,23693207552,2987237895497.729,649728,17457657856,2031530073200.6394,562688,12170211328,219250,88034,166069,73094,35344,20700,0,0,75.45766925811768,lru,44875616,-7966602,lru_s,43935944,-7026930,49154186
toolagent_trace,0.02,4.0,"l1=0.02,l2x4",binary,4,B,direct_child,lru,3569307853,learned,14277231411,tree,union,9997,83026370,167732,36909571,32176527,4733044,62876,9248,6794,3478432,255969,237441,18528,181094,0,20173166600732.67,0,prefix_first,sampled,16,4,B_direct_child,199622,1204810678.272,2560,5242880,2443658487265.278,785408,7839209472,3555085998747.649,833024,14377836544,4714135301957.634,918132,22188118016,4439934794962.943,985088,23716833280,3001397270734.849,661504,17445822464,2017749936386.0486,547328,12175161344,219222,88023,165884,73065,35172,20449,0,0,71.88658428192139,lru,44875616,-7966045,lru_s,43870943,-6961372,49154186
toolagent_trace,0.02,4.0,"l1=0.02,l2x4",binary,0,B,none,lru,3569307853,learned,14277231411,tree,union,9997,83026370,167732,36374819,32176527,4198292,62876,8201,4876,2495114,255969,163181,92788,110845,0,20173178987835.395,0,prefix_first,sampled,16,0,B_none,203633,1204810678.272,2560,5242880,2476535873220.6074,632720,4786229248,3523240545554.4316,663040,8017725440,4713736647460.864,800260,11933345792,4399734045153.281,900096,12084871168,2986166931691.5205,637952,8522512384,2072560134076.4158,561664,5785634816,0,0,0,0,0,0,0,0,107.0759813785553,lru,44875616,-8500797,lru_s,43880023,-7505204,49154186
toolagent_trace,0.02,4.0,"l1=0.02,l2x4",binary,1,B,none,lru,3569307853,learned,14277231411,tree,union,9997,83026370,167732,36364686,32176527,4188159,62876,8183,4856,2484113,255969,162344,93625,110151,0,20173185852344.33,0,prefix_first,sampled,16,1,B_none,203776,1204810678.272,2560,5242880,2450985930092.544,627088,4814921728,3535619131400.194,654403,7907190784,4730474192906.242,813100,11691038720,4357014467657.7305,908800,11948328960,3012165734766.593,619520,8451915776,2085721584842.7537,562688,5767051264,0,0,0,0,0,0,0,0,105.7669427394867,lru,44875616,-8510930,lru_s,43760238,-7395552,49154186
toolagent_trace,0.02,4.0,"l1=0.02,l2x4",binary,2,B,none,lru,3569307853,learned,14277231411,tree,union,9997,83026370,167732,36437881,32176527,4261354,62876,8326,4689,2399800,255969,162113,93856,109873,0,20173148663549.96,0,prefix_first,sampled,16,2,B_none,203729,1204810678.272,2560,5242880,2451461302638.592,632720,4755040256,3545950668175.362,671232,7880312832,4707965604143.106,833626,11552206848,4374664408127.4917,916480,11901523968,3008797933488.1274,645120,8347539456,2083103936299.0095,559616,5733462016,0,0,0,0,0,0,0,0,95.90162754058838,lru,44875616,-8437735,lru_s,43824238,-7386357,49154186
toolagent_trace,0.02,4.0,"l1=0.02,l2x4",binary,3,B,none,lru,3569307853,learned,14277231411,tree,union,9997,83026370,167732,36423085,32176527,4246558,62876,8296,4743,2427601,255969,162081,93888,109863,0,20173224020764.676,0,prefix_first,sampled,16,3,B_none,203751,1204810678.272,2560,5242880,2457569881059.327,617472,4743784448,3504662205689.8564,681472,7982807040,4716283584589.825,834590,11638818816,4404686736287.746,912896,11833524224,3005933560496.128,637440,8420777984,2082883241963.5193,560128,5841956864,0,0,0,0,0,0,0,0,89.53576588630676,lru,44875616,-8452531,lru_s,43935944,-7512859,49154186
toolagent_trace,0.02,4.0,"l1=0.02,l2x4",binary,4,B,none,lru,3569307853,learned,14277231411,tree,union,9997,83026370,167732,36431722,32176527,4255195,62876,8314,4671,2390631,255969,161903,94066,109769,0,20173225969199.1,0,prefix_first,sampled,16,4,B_none,203835,1204810678.272,2560,5242880,2469355008931.8394,619408,4752926720,3535506307696.6416,658432,7942021120,4715895945664.51,814155,11648094208,4387969929175.0396,930816,11855421440,3002611368095.7437,658432,8374892544,2060682598957.056,571392,5735870464,0,0,0,0,0,0,0,0,75.21186327934265,lru,44875616,-8443894,lru_s,43870943,-7439221,49154186
toolagent_trace,0.02,4.0,"l1=0.02,l2x4",next_use,0,B,all,lru,3569307853,learned,14277231411,tree,union,9997,83026370,167732,36421200,32176527,4244673,62876,8306,6997,3581504,255969,255969,0,201568,0,20173008940533.76,0,prefix_first,sampled,16,0,B_all,201568,1204810678.272,2560,5242880,2601701502210.0483,782991,8420474880,3691285576118.27,800323,15314788352,4887042393059.326,834062,24864417792,4495519791396.866,775649,24825780224,2838530496954.3687,536064,18238597120,1657724370116.609,513024,12469925888,255969,104814,188864,84085,50532,25498,0,0,73.15314173698425,lru,44875616,-8454416,lru_s,43880023,-7458823,49154186
